_id,dob,gender,language,registration_date,primary_use,registration_referring_url,flag_optin_email_marketing,country_code,country_name
262564826,11/29/1950,F,French         ,3/11/2013,personel       ,www.retail.com                                   ,0,AF,Afghanistan                                  
262596156,7/25/1953,F,English        ,3/6/2013,business       ,partner.retail.com                                  ,1,CR,Costa Rica                                   
262674553,7/14/1957,M,French         ,3/10/2013,personel       ,wiki.retail.com                                  ,0,MZ,Mozambique                                   
262718849,9/22/1951,F,Spanish        ,3/11/2013,personel       ,showcase.retail.com                                  ,0,IO,British Indian Ocean Territory               
262873706,9/8/1958,F,English        ,3/7/2013,business       ,info.retail.com                            ,1,KI,Kiribati                                     
262913157,8/9/1959,M,French         ,3/7/2013,personel       ,wiki.retail.com                                  ,0,AU,Australia                                    
262916822,4/15/1951,F,Spanish        ,3/7/2013,personel       ,partner.retail.com                                  ,0,JP,Japan                                        
262955064,4/17/1958,F,Spanish        ,3/11/2013,business       ,support.retail.com                               ,1,AT,Austria                                      
263006111,4/21/1953,F,French         ,3/8/2013,personel       ,wiki.retail.com                                  ,0,ZM,Zambia                                       
263046984,3/30/1960,F,French         ,3/10/2013,business       ,wiki.retail.com                                  ,1,CH,Switzerland                                  
263060717,3/14/1959,F,English        ,3/11/2013,business       ,wiki.retail.com                                  ,1,AR,Argentina                                    
263101484,4/17/1951,F,English        ,3/5/2013,business       ,www.retail.com                                   ,1,HK,Hong Kong                                    
263163818,9/21/1950,M,Spanish        ,3/5/2013,business       ,info.retail.com                            ,1,HK,Hong Kong                                    
263201701,11/29/1955,F,Spanish        ,3/5/2013,personel       ,www.retail.com                                   ,0,EC,Ecuador                                      
263205640,3/1/1954,F,English        ,3/9/2013,business       ,wiki.retail.com                                  ,1,RU,Russian Federation                           
263214828,7/22/1959,F,Spanish        ,3/8/2013,business       ,support.retail.com                               ,1,NA,Namibia                                      
263271960,4/18/1950,F,French         ,3/6/2013,personel       ,support.retail.com                               ,0,TV,Tuvalu                                       
263324618,3/3/1955,F,English        ,3/6/2013,business       ,www.retail.com                                   ,1,HK,Hong Kong                                    
263355337,11/8/1958,F,French         ,3/5/2013,business       ,www.retail.com                                   ,1,MX,Mexico                                       
263361744,5/19/1956,M,English        ,3/6/2013,business       ,www.retail.com                                   ,1,NA,Namibia                                      
263593080,11/10/1954,F,English        ,3/10/2013,business       ,www.retail.com                                   ,1,LC,Saint Lucia                                  
263627350,1/20/1956,F,English        ,3/7/2013,personel       ,wiki.retail.com                                  ,0,BR,Brazil                                       
263637250,5/24/1951,F,Spanish        ,3/11/2013,business       ,support.retail.com                               ,1,PT,Portugal                                     
263699573,12/1/1956,F,Spanish        ,3/6/2013,business       ,partner.retail.com                                  ,1,LC,Saint Lucia                                  
263713550,11/18/1959,F,French         ,3/9/2013,business       ,partner.retail.com                                  ,1,UG,Uganda                                       
263717261,4/15/1952,F,English        ,3/10/2013,personel       ,wiki.retail.com                                  ,0,BR,Brazil                                       
263727183,6/30/1960,F,English        ,3/10/2013,personel       ,www.retail.com                                   ,0,BG,Bulgaria                                     
263799425,10/25/1955,F,Spanish        ,3/7/2013,business       ,wiki.retail.com                                  ,1,IR,"Iran, Islamic Republic of                    "
263816900,2/24/1952,F,French         ,3/11/2013,business       ,wiki.retail.com                                  ,1,FI,Finland                                      
263820487,1/3/1957,F,French         ,3/6/2013,personel       ,wiki.retail.com                                  ,0,ID,Indonesia                                    
263858144,11/2/1950,F,French         ,3/9/2013,personel       ,www.retail.com                                   ,0,CL,Chile                                        
263890997,1/25/1951,M,Spanish        ,3/5/2013,personel       ,wiki.retail.com                                  ,0,CM,Cameroon                                     
263897512,7/20/1952,F,French         ,3/8/2013,personel       ,wiki.retail.com                                  ,0,HR,Croatia                                      
264003530,9/2/1956,M,Spanish        ,3/10/2013,business       ,wiki.retail.com                                  ,1,GR,Greece                                       
264013835,10/28/1960,F,English        ,3/11/2013,business       ,wiki.retail.com                                  ,1,CH,Switzerland                                  
264121483,11/22/1960,F,French         ,3/9/2013,personel       ,support.retail.com                               ,0,KH,Cambodia                                     
264155628,5/26/1953,F,Spanish        ,3/10/2013,personel       ,wiki.retail.com                                  ,0,KM,Comoros                                      
264228789,2/21/1954,M,Spanish        ,3/6/2013,business       ,partner.retail.com                                  ,1,PK,Pakistan                                     
264265298,9/24/1959,M,Spanish        ,3/7/2013,personel       ,info.retail.com                            ,0,CL,Chile                                        
264304541,6/9/1954,F,Spanish        ,3/9/2013,personel       ,www.retail.com                                   ,0,KM,Comoros                                      
264311615,11/10/1960,M,English        ,3/11/2013,personel       ,wiki.retail.com                                  ,0,PT,Portugal                                     
264346067,12/21/1956,F,English        ,3/8/2013,business       ,wiki.retail.com                                  ,1,AR,Argentina                                    
264408907,9/21/1959,F,English        ,3/8/2013,business       ,info.retail.com                            ,1,KP,"Korea, Democratic People's Republic of       "
264436838,4/4/1957,M,French         ,3/9/2013,business       ,info.retail.com                            ,1,BE,Belgium                                      
264497920,8/4/1951,M,English        ,3/9/2013,personel       ,support.retail.com                               ,0,AE,United Arab Emirates                         
264510705,5/21/1950,F,English        ,3/11/2013,business       ,wiki.retail.com                                  ,1,AR,Argentina                                    
264538947,10/24/1956,F,French         ,3/9/2013,personel       ,wiki.retail.com                                  ,0,IO,British Indian Ocean Territory               
264553673,12/30/1956,M,Spanish        ,3/6/2013,business       ,www.retail.com                                   ,1,DO,Dominican Republic                           
264607242,9/1/1954,M,Spanish        ,3/8/2013,business       ,support.retail.com                               ,1,TT,Trinidad and Tobago                          
264627856,3/2/1952,F,Spanish        ,3/11/2013,business       ,partner.retail.com                                  ,1,AT,Austria                                      
264648544,8/16/1955,F,Spanish        ,3/11/2013,personel       ,www.retail.com                                   ,0,KM,Comoros                                      
264659216,7/25/1955,M,Spanish        ,3/5/2013,personel       ,partner.retail.com                                  ,0,LY,Libya                                        
264661720,6/20/1954,M,French         ,3/10/2013,personel       ,wiki.retail.com                                  ,0,CL,Chile                                        
264707017,12/13/1954,F,French         ,3/7/2013,personel       ,support.retail.com                               ,0,KH,Cambodia                                     
264756555,2/19/1959,F,English        ,3/6/2013,personel       ,support.retail.com                               ,0,PR,Puerto Rico                                  
264797750,12/19/1958,F,Spanish        ,3/5/2013,personel       ,www.retail.com                                   ,0,CL,Chile                                        
264802308,12/9/1957,F,French         ,3/5/2013,business       ,wiki.retail.com                                  ,1,FI,Finland                                      
264850789,5/25/1951,F,French         ,3/9/2013,business       ,www.retail.com                                   ,1,IQ,Iraq                                         
264888755,10/22/1950,F,Spanish        ,3/9/2013,personel       ,support.retail.com                               ,0,LY,Libya                                        
264900987,11/15/1958,F,Spanish        ,3/10/2013,personel       ,www.retail.com                                   ,0,EG,Egypt                                        
264935279,4/9/1956,M,Spanish        ,3/7/2013,business       ,wiki.retail.com                                  ,1,CH,Switzerland                                  
264953676,12/27/1959,F,Spanish        ,3/11/2013,personel       ,partner.retail.com                                  ,0,LK,Sri Lanka                                    
265034451,2/20/1954,F,Spanish        ,3/10/2013,business       ,support.retail.com                               ,1,JP,Japan                                        
265069190,11/30/1958,M,English        ,3/5/2013,personel       ,wiki.retail.com                                  ,0,DO,Dominican Republic                           
265291286,1/30/1960,F,Spanish        ,3/6/2013,personel       ,www.retail.com                                   ,0,FI,Finland                                      
265380229,7/26/1955,F,French         ,3/6/2013,business       ,wiki.retail.com                                  ,1,JP,Japan                                        
265389129,8/28/1950,M,Spanish        ,3/9/2013,business       ,info.retail.com                            ,1,EE,Estonia                                      
265399765,1/30/1953,M,Spanish        ,3/6/2013,business       ,support.retail.com                               ,1,IL,Israel                                       
265409352,6/19/1959,F,French         ,3/10/2013,personel       ,wiki.retail.com                                  ,0,AT,Austria                                      
265522367,1/28/1956,F,French         ,3/10/2013,personel       ,info.retail.com                            ,0,UG,Uganda                                       
265574362,2/11/1951,M,English        ,3/7/2013,personel       ,www.retail.com                                   ,0,HU,Hungary                                      
265582087,12/28/1954,F,Spanish        ,3/8/2013,business       ,partner.retail.com                                  ,1,GB,United Kingdom                               
265586357,7/23/1959,M,French         ,3/7/2013,business       ,support.retail.com                               ,1,LY,Libya                                        
265628795,9/8/1953,M,Spanish        ,3/8/2013,business       ,wiki.retail.com                                  ,1,TT,Trinidad and Tobago                          
265641712,6/11/1956,M,English        ,3/10/2013,business       ,partner.retail.com                                  ,1,HT,Haiti                                        
265751232,4/4/1951,F,English        ,3/6/2013,personel       ,www.retail.com                                   ,0,MY,Malaysia                                     
265774042,12/3/1954,F,English        ,3/8/2013,business       ,partner.retail.com                                  ,1,PS,"Palestinian Territory, Occupied              "
265792318,12/28/1958,F,Spanish        ,3/5/2013,business       ,partner.retail.com                                  ,1,LU,Luxembourg                                   
265792558,5/18/1953,F,French         ,3/6/2013,business       ,showcase.retail.com                                  ,1,ES,Spain                                        
265868022,12/12/1955,M,Spanish        ,3/6/2013,business       ,partner.retail.com                                  ,1,MX,Mexico                                       
265873710,1/21/1953,M,French         ,3/9/2013,personel       ,support.retail.com                               ,0,KR,"Korea, Republic of                           "
265912406,12/2/1952,F,French         ,3/10/2013,business       ,partner.retail.com                                  ,1,ZW,Zimbabwe                                     
265979330,5/28/1957,M,English        ,3/7/2013,business       ,www.retail.com                                   ,1,DE,Germany                                      
265985045,3/10/1957,F,Spanish        ,3/11/2013,personel       ,wiki.retail.com                                  ,0,HU,Hungary                                      
266003952,11/4/1959,F,French         ,3/11/2013,business       ,partner.retail.com                                  ,1,LK,Sri Lanka                                    
266065698,8/1/1958,F,English        ,3/7/2013,business       ,support.retail.com                               ,1,LB,Lebanon                                      
266212868,1/30/1956,M,French         ,3/5/2013,personel       ,wiki.retail.com                                  ,0,SD,Sudan                                        
266220707,1/6/1952,M,English        ,3/10/2013,business       ,www.retail.com                                   ,1,RO,Romania                                      
266227225,8/2/1957,F,English        ,3/5/2013,business       ,www.retail.com                                   ,1,PL,Poland                                       
266307231,3/1/1954,M,English        ,3/9/2013,personel       ,wiki.retail.com                                  ,0,PR,Puerto Rico                                  
266382692,2/19/1954,F,French         ,3/7/2013,personel       ,www.retail.com                                   ,0,ZW,Zimbabwe                                     
266463071,9/13/1959,F,English        ,3/8/2013,personel       ,wiki.retail.com                                  ,0,AG,Antigua and Barbuda                          
266486173,12/23/1960,M,French         ,3/11/2013,business       ,wiki.retail.com                                  ,1,UY,Uruguay                                      
266556705,3/27/1958,F,French         ,3/11/2013,business       ,wiki.retail.com                                  ,1,PS,"Palestinian Territory, Occupied              "
266605066,7/11/1958,M,French         ,3/5/2013,personel       ,showcase.retail.com                                  ,0,ZM,Zambia                                       
266710190,7/1/1953,M,Spanish        ,3/5/2013,personel       ,www.retail.com                                   ,0,EG,Egypt                                        
266783385,10/10/1958,F,Spanish        ,3/8/2013,personel       ,www.retail.com                                   ,0,JP,Japan                                        
266802484,4/1/1952,F,French         ,3/9/2013,personel       ,support.retail.com                               ,0,KH,Cambodia                                     
266806770,7/17/1956,M,Spanish        ,3/9/2013,business       ,partner.retail.com                                  ,1,PK,Pakistan                                     
266808306,1/6/1951,F,French         ,3/10/2013,personel       ,support.retail.com                               ,0,KH,Cambodia                                     
266898865,5/6/1955,M,Spanish        ,3/10/2013,business       ,www.retail.com                                   ,1,IR,"Iran, Islamic Republic of                    "
266916979,1/12/1952,F,Spanish        ,3/10/2013,business       ,support.retail.com                               ,1,BG,Bulgaria                                     
266925036,3/7/1954,M,English        ,3/8/2013,business       ,wiki.retail.com                                  ,1,BE,Belgium                                      
266942147,12/19/1954,F,English        ,3/6/2013,business       ,support.retail.com                               ,1,LK,Sri Lanka                                    
267191972,11/20/1959,F,Spanish        ,3/6/2013,personel       ,showcase.retail.com                                  ,0,TT,Trinidad and Tobago                          
267208815,9/29/1952,M,French         ,3/11/2013,personel       ,showcase.retail.com                                  ,0,IT,Italy                                        
267231545,7/2/1956,M,Spanish        ,3/8/2013,personel       ,partner.retail.com                                  ,0,UY,Uruguay                                      
267241006,9/3/1955,M,Spanish        ,3/10/2013,personel       ,support.retail.com                               ,0,CA,Canada                                       
267337603,9/7/1959,F,English        ,3/6/2013,business       ,wiki.retail.com                                  ,1,BA,Bosnia and Herzegovina                       
267339074,12/2/1957,F,English        ,3/7/2013,business       ,wiki.retail.com                                  ,1,AT,Austria                                      
267428049,3/9/1951,F,French         ,3/7/2013,personel       ,wiki.retail.com                                  ,0,IE,Ireland                                      
267439196,4/13/1954,F,Spanish        ,3/8/2013,business       ,support.retail.com                               ,1,NA,Namibia                                      
267445542,4/28/1956,F,French         ,3/6/2013,personel       ,info.retail.com                            ,0,CM,Cameroon                                     
267449713,4/23/1959,M,French         ,3/6/2013,personel       ,www.retail.com                                   ,0,UA,Ukraine                                      
267466546,7/16/1951,M,French         ,3/6/2013,personel       ,www.retail.com                                   ,0,FI,Finland                                      
267628129,11/14/1952,M,Spanish        ,3/5/2013,business       ,www.retail.com                                   ,1,IR,"Iran, Islamic Republic of                    "
267736907,2/19/1956,M,Spanish        ,3/9/2013,business       ,info.retail.com                            ,1,HK,Hong Kong                                    
267742313,7/19/1953,F,Spanish        ,3/7/2013,personel       ,partner.retail.com                                  ,0,ZW,Zimbabwe                                     
267779961,9/9/1954,F,English        ,3/11/2013,business       ,support.retail.com                               ,1,IS,Iceland                                      
267815741,9/18/1956,M,French         ,3/5/2013,personel       ,info.retail.com                            ,0,UA,Ukraine                                      
267878935,10/13/1955,M,French         ,3/11/2013,business       ,info.retail.com                            ,1,BE,Belgium                                      
267907958,5/17/1950,F,Spanish        ,3/7/2013,personel       ,www.retail.com                                   ,0,CU,Cuba                                         
267919195,7/16/1956,F,Spanish        ,3/7/2013,business       ,www.retail.com                                   ,1,PL,Poland                                       
268041482,2/1/1954,F,Spanish        ,3/11/2013,personel       ,www.retail.com                                   ,0,LT,Lithuania                                    
268044792,6/25/1959,F,French         ,3/6/2013,personel       ,www.retail.com                                   ,0,AR,Argentina                                    
268119225,10/19/1959,M,Spanish        ,3/10/2013,business       ,partner.retail.com                                  ,1,IL,Israel                                       
268209586,7/24/1950,M,Spanish        ,3/5/2013,business       ,info.retail.com                            ,1,BR,Brazil                                       
268260827,9/18/1959,F,English        ,3/6/2013,personel       ,wiki.retail.com                                  ,0,CL,Chile                                        
268286197,7/30/1958,M,French         ,3/8/2013,personel       ,wiki.retail.com                                  ,0,AU,Australia                                    
268359752,2/25/1953,F,English        ,3/11/2013,business       ,support.retail.com                               ,1,IS,Iceland                                      
268490585,10/19/1953,M,Spanish        ,3/6/2013,business       ,wiki.retail.com                                  ,1,CH,Switzerland                                  
268494141,10/24/1958,M,French         ,3/7/2013,business       ,support.retail.com                               ,1,TZ,"Tanzania, United Republic of                 "
268552709,7/31/1959,M,English        ,3/10/2013,business       ,info.retail.com                            ,1,GB,United Kingdom                               
268665113,3/4/1952,M,French         ,3/10/2013,business       ,support.retail.com                               ,1,TZ,"Tanzania, United Republic of                 "
268743175,9/20/1959,M,English        ,3/11/2013,personel       ,www.retail.com                                   ,0,CR,Costa Rica                                   
268808354,5/6/1953,F,French         ,3/11/2013,personel       ,www.retail.com                                   ,0,AF,Afghanistan                                  
268826794,8/7/1951,M,French         ,3/7/2013,business       ,support.retail.com                               ,1,TZ,"Tanzania, United Republic of                 "
268852615,9/7/1957,M,French         ,3/11/2013,personel       ,www.retail.com                                   ,0,IN,India                                        
268888852,9/13/1954,F,Spanish        ,3/8/2013,business       ,www.retail.com                                   ,1,CO,Colombia                                     
268989472,4/23/1952,F,Spanish        ,3/5/2013,business       ,www.retail.com                                   ,1,LY,Libya                                        
269062785,8/20/1955,F,Spanish        ,3/8/2013,business       ,support.retail.com                               ,1,IQ,Iraq                                         
269072834,1/1/1960,F,English        ,3/6/2013,personel       ,partner.retail.com                                  ,0,EC,Ecuador                                      
269127766,1/2/1953,M,English        ,3/9/2013,business       ,info.retail.com                            ,1,PR,Puerto Rico                                  
269201161,6/4/1955,F,English        ,3/7/2013,business       ,www.retail.com                                   ,1,LK,Sri Lanka                                    
269224338,4/27/1960,M,English        ,3/9/2013,personel       ,www.retail.com                                   ,0,CR,Costa Rica                                   
269320434,4/15/1959,M,French         ,3/9/2013,business       ,support.retail.com                               ,1,TZ,"Tanzania, United Republic of                 "
269391610,9/5/1952,F,English        ,3/6/2013,business       ,wiki.retail.com                                  ,1,AF,Afghanistan                                  
269479897,6/1/1955,F,French         ,3/9/2013,personel       ,wiki.retail.com                                  ,0,KH,Cambodia                                     
269499746,8/2/1956,M,Spanish        ,3/8/2013,business       ,info.retail.com                            ,1,AU,Australia                                    
269614334,12/1/1955,F,Spanish        ,3/6/2013,business       ,wiki.retail.com                                  ,1,LK,Sri Lanka                                    
269647272,11/14/1954,F,Spanish        ,3/11/2013,business       ,support.retail.com                               ,1,HT,Haiti                                        
269663469,3/14/1953,M,French         ,3/8/2013,business       ,partner.retail.com                                  ,1,GR,Greece                                       
269836431,5/8/1957,F,Spanish        ,3/6/2013,personel       ,partner.retail.com                                  ,0,AS,American Samoa                               
269892987,6/12/1957,F,English        ,3/7/2013,business       ,partner.retail.com                                  ,1,CN,China                                        
270102957,3/25/1953,F,English        ,3/5/2013,business       ,partner.retail.com                                  ,1,BF,Burkina Faso                                 
270208123,1/7/1953,F,French         ,3/7/2013,personel       ,www.retail.com                                   ,0,BF,Burkina Faso                                 
270297732,9/11/1958,F,Spanish        ,3/8/2013,personel       ,www.retail.com                                   ,0,JP,Japan                                        
270313724,11/5/1956,M,Spanish        ,3/6/2013,business       ,info.retail.com                            ,1,EC,Ecuador                                      
270375204,9/16/1951,M,Spanish        ,3/9/2013,personel       ,wiki.retail.com                                  ,0,JP,Japan                                        
270399844,9/4/1956,F,Spanish        ,3/8/2013,business       ,www.retail.com                                   ,1,LY,Libya                                        
270435677,10/10/1960,M,English        ,3/10/2013,business       ,www.retail.com                                   ,1,DE,Germany                                      
270485589,4/7/1960,M,Spanish        ,3/10/2013,personel       ,www.retail.com                                   ,0,ZA,South Africa                                 
270488236,3/20/1960,F,French         ,3/5/2013,personel       ,partner.retail.com                                  ,0,NA,Namibia                                      
270526285,8/4/1956,F,Spanish        ,3/6/2013,personel       ,support.retail.com                               ,0,MY,Malaysia                                     
270548943,8/2/1957,M,English        ,3/9/2013,business       ,www.retail.com                                   ,1,BB,Barbados                                     
270551636,12/25/1955,F,English        ,3/9/2013,business       ,support.retail.com                               ,1,LB,Lebanon                                      
270689439,9/4/1951,F,Spanish        ,3/10/2013,business       ,wiki.retail.com                                  ,1,IS,Iceland                                      
270753197,10/27/1955,F,French         ,3/11/2013,personel       ,support.retail.com                               ,0,KH,Cambodia                                     
270900974,11/3/1958,F,English        ,3/7/2013,personel       ,support.retail.com                               ,0,IN,India                                        
271070493,10/17/1958,F,French         ,3/7/2013,personel       ,wiki.retail.com                                  ,0,BR,Brazil                                       
271113118,2/16/1957,F,English        ,3/5/2013,business       ,wiki.retail.com                                  ,1,AF,Afghanistan                                  
271119885,2/9/1956,M,Spanish        ,3/10/2013,business       ,support.retail.com                               ,1,IQ,Iraq                                         
271287349,11/18/1950,M,English        ,3/10/2013,business       ,www.retail.com                                   ,1,DE,Germany                                      
271300873,4/3/1950,F,French         ,3/5/2013,business       ,www.retail.com                                   ,1,CO,Colombia                                     
271305614,2/13/1954,M,Spanish        ,3/11/2013,business       ,partner.retail.com                                  ,1,IL,Israel                                       
271388707,7/23/1960,F,English        ,3/7/2013,business       ,support.retail.com                               ,1,ZW,Zimbabwe                                     
271412380,4/7/1950,F,French         ,3/5/2013,personel       ,wiki.retail.com                                  ,0,HR,Croatia                                      
271429753,9/30/1957,M,Spanish        ,3/5/2013,business       ,support.retail.com                               ,1,TV,Tuvalu                                       
271510012,10/9/1958,F,French         ,3/7/2013,business       ,support.retail.com                               ,1,HK,Hong Kong                                    
271532475,1/3/1954,F,Spanish        ,3/6/2013,personel       ,partner.retail.com                                  ,0,RO,Romania                                      
271567868,11/10/1955,F,English        ,3/6/2013,business       ,wiki.retail.com                                  ,1,PE,Peru                                         
271635949,12/17/1950,F,French         ,3/9/2013,personel       ,partner.retail.com                                  ,0,KR,"Korea, Republic of                           "
271652732,10/13/1957,F,Spanish        ,3/7/2013,personel       ,info.retail.com                            ,0,PL,Poland                                       
271781607,8/26/1953,M,Spanish        ,3/9/2013,business       ,support.retail.com                               ,1,IQ,Iraq                                         
271837405,4/12/1957,F,French         ,3/10/2013,business       ,partner.retail.com                                  ,1,ZW,Zimbabwe                                     
271840705,11/13/1955,F,Spanish        ,3/6/2013,personel       ,showcase.retail.com                                  ,0,RW,Rwanda                                       
271879503,3/30/1954,F,Spanish        ,3/7/2013,personel       ,partner.retail.com                                  ,0,KH,Cambodia                                     
271901556,6/10/1957,F,Spanish        ,3/7/2013,personel       ,info.retail.com                            ,0,PL,Poland                                       
271907256,6/22/1957,F,Spanish        ,3/9/2013,personel       ,www.retail.com                                   ,0,EE,Estonia                                      
272084398,6/21/1956,M,Spanish        ,3/7/2013,personel       ,info.retail.com                            ,0,CL,Chile                                        
272115399,3/9/1950,M,French         ,3/10/2013,personel       ,support.retail.com                               ,0,KR,"Korea, Republic of                           "
272144206,11/26/1955,F,French         ,3/6/2013,personel       ,www.retail.com                                   ,0,BF,Burkina Faso                                 
272149737,1/8/1955,M,English        ,3/10/2013,business       ,wiki.retail.com                                  ,1,TZ,"Tanzania, United Republic of                 "
272299499,5/14/1952,F,Spanish        ,3/6/2013,business       ,wiki.retail.com                                  ,1,RW,Rwanda                                       
272321713,1/18/1953,F,French         ,3/8/2013,business       ,partner.retail.com                                  ,1,IQ,Iraq                                         
272325616,3/5/1958,M,Spanish        ,3/11/2013,personel       ,wiki.retail.com                                  ,0,JP,Japan                                        
272365833,8/23/1957,F,Spanish        ,3/10/2013,business       ,partner.retail.com                                  ,1,RW,Rwanda                                       
272485776,9/28/1956,F,English        ,3/9/2013,business       ,partner.retail.com                                  ,1,PK,Pakistan                                     
272536214,11/28/1951,M,Spanish        ,3/5/2013,personel       ,www.retail.com                                   ,0,LT,Lithuania                                    
272671544,3/17/1957,F,Spanish        ,3/9/2013,business       ,wiki.retail.com                                  ,1,IR,"Iran, Islamic Republic of                    "
272713234,5/24/1952,F,French         ,3/6/2013,personel       ,www.retail.com                                   ,0,MC,Monaco                                       
272737563,1/6/1960,F,French         ,3/5/2013,business       ,partner.retail.com                                  ,1,FR,France                                       
272743001,1/23/1955,F,Spanish        ,3/11/2013,business       ,support.retail.com                               ,1,AT,Austria                                      
272814374,1/1/1952,M,English        ,3/8/2013,business       ,partner.retail.com                                  ,1,MY,Malaysia                                     
272835148,3/15/1957,F,Spanish        ,3/10/2013,business       ,www.retail.com                                   ,1,HU,Hungary                                      
272934694,4/27/1955,M,French         ,3/7/2013,personel       ,partner.retail.com                                  ,0,HK,Hong Kong                                    
272986254,11/27/1957,M,English        ,3/5/2013,business       ,www.retail.com                                   ,1,DE,Germany                                      
272991376,8/8/1954,M,Spanish        ,3/7/2013,business       ,support.retail.com                               ,1,IQ,Iraq                                         
273031872,6/21/1956,F,French         ,3/10/2013,business       ,wiki.retail.com                                  ,1,CA,Canada                                       
273077790,9/6/1953,M,English        ,3/6/2013,personel       ,partner.retail.com                                  ,0,HT,Haiti                                        
273082871,7/2/1957,M,Spanish        ,3/11/2013,business       ,info.retail.com                            ,1,EC,Ecuador                                      
273143400,10/16/1960,F,French         ,3/5/2013,business       ,partner.retail.com                                  ,1,IQ,Iraq                                         
273211982,8/3/1950,F,French         ,3/10/2013,business       ,www.retail.com                                   ,1,IQ,Iraq                                         
273222376,10/9/1957,M,Spanish        ,3/8/2013,personel       ,www.retail.com                                   ,0,PL,Poland                                       
273243450,1/16/1960,F,French         ,3/7/2013,personel       ,wiki.retail.com                                  ,0,KH,Cambodia                                     
273406388,9/29/1959,M,English        ,3/9/2013,personel       ,www.retail.com                                   ,0,KH,Cambodia                                     
273463893,10/30/1951,F,English        ,3/5/2013,business       ,www.retail.com                                   ,1,SB,Solomon Islands                              
273481352,10/27/1953,M,Spanish        ,3/6/2013,personel       ,info.retail.com                            ,0,CU,Cuba                                         
273489656,6/22/1954,F,English        ,3/8/2013,business       ,partner.retail.com                                  ,1,CN,China                                        
273530826,3/29/1958,M,Spanish        ,3/9/2013,business       ,support.retail.com                               ,1,IQ,Iraq                                         
273534672,8/21/1958,M,Spanish        ,3/9/2013,business       ,support.retail.com                               ,1,NO,Norway                                       
273633716,7/26/1951,F,English        ,3/8/2013,business       ,support.retail.com                               ,1,TR,Turkey                                       
273686353,11/21/1953,F,French         ,3/9/2013,personel       ,wiki.retail.com                                  ,0,IE,Ireland                                      
273688589,11/16/1955,F,Spanish        ,3/7/2013,personel       ,info.retail.com                            ,0,KP,"Korea, Democratic People's Republic of       "
273732052,1/29/1957,F,English        ,3/9/2013,personel       ,support.retail.com                               ,0,FI,Finland                                      
273802605,5/11/1956,F,English        ,3/11/2013,personel       ,support.retail.com                               ,0,UA,Ukraine                                      
273811293,12/25/1957,F,Spanish        ,3/10/2013,personel       ,info.retail.com                            ,0,SA,Saudi Arabia                                 
273821001,11/27/1959,F,Spanish        ,3/9/2013,personel       ,info.retail.com                            ,0,BA,Bosnia and Herzegovina                       
273864317,6/7/1959,F,Spanish        ,3/5/2013,personel       ,www.retail.com                                   ,0,CL,Chile                                        
273941603,4/25/1954,M,English        ,3/9/2013,personel       ,www.retail.com                                   ,0,RW,Rwanda                                       
274040708,9/19/1956,F,French         ,3/5/2013,business       ,wiki.retail.com                                  ,1,JP,Japan                                        
274048247,11/4/1959,F,English        ,3/7/2013,business       ,wiki.retail.com                                  ,1,EG,Egypt                                        
274114498,7/25/1953,M,French         ,3/5/2013,personel       ,wiki.retail.com                                  ,0,CL,Chile                                        
274125578,8/3/1953,F,Spanish        ,3/11/2013,business       ,partner.retail.com                                  ,1,RU,Russian Federation                           
274176612,8/20/1953,F,Spanish        ,3/9/2013,personel       ,showcase.retail.com                                  ,0,IO,British Indian Ocean Territory               
274214850,11/5/1954,F,English        ,3/6/2013,personel       ,wiki.retail.com                                  ,0,MX,Mexico                                       
274245472,9/23/1952,F,French         ,3/10/2013,business       ,www.retail.com                                   ,1,CR,Costa Rica                                   
274293353,1/21/1954,M,Spanish        ,3/11/2013,personel       ,wiki.retail.com                                  ,0,DE,Germany                                      
274450311,10/27/1958,F,French         ,3/5/2013,personel       ,partner.retail.com                                  ,0,ID,Indonesia                                    
274455085,11/18/1950,M,French         ,3/9/2013,business       ,www.retail.com                                   ,1,MZ,Mozambique                                   
274483964,6/19/1952,M,French         ,3/9/2013,personel       ,support.retail.com                               ,0,KR,"Korea, Republic of                           "
274484730,3/12/1954,M,English        ,3/5/2013,business       ,www.retail.com                                   ,1,PL,Poland                                       
274534078,2/10/1955,M,French         ,3/8/2013,business       ,info.retail.com                            ,1,MA,Morocco                                      
274612411,1/30/1951,F,Spanish        ,3/7/2013,business       ,wiki.retail.com                                  ,1,SE,Sweden                                       
274632308,10/14/1955,F,French         ,3/7/2013,business       ,wiki.retail.com                                  ,1,AR,Argentina                                    
274642433,2/7/1953,F,English        ,3/8/2013,business       ,wiki.retail.com                                  ,1,GB,United Kingdom                               
274723791,2/22/1959,F,French         ,3/7/2013,personel       ,wiki.retail.com                                  ,0,PK,Pakistan                                     
274755354,7/2/1956,F,French         ,3/7/2013,business       ,support.retail.com                               ,1,DZ,Algeria                                      
274980214,4/7/1955,M,English        ,3/7/2013,personel       ,partner.retail.com                                  ,0,HT,Haiti                                        
275020290,8/8/1952,F,English        ,3/8/2013,personel       ,wiki.retail.com                                  ,0,LK,Sri Lanka                                    
275035886,12/30/1954,M,French         ,3/11/2013,business       ,www.retail.com                                   ,1,HT,Haiti                                        
275070216,7/26/1959,M,English        ,3/5/2013,business       ,info.retail.com                            ,1,TZ,"Tanzania, United Republic of                 "
