@relation NewRelation
@attribute event_hour numeric
@attribute gender {F,M}
@attribute language {English,French,Spanish}
@attribute primary_use {business,personel}
@attribute registration_referring_url {www.craigslist.org,www.ebay.com,www.facebook.com,www.google.com,www.live.com,www.pintrest.com,www.twitter.com,www.yahoo.com}
@attribute flag_optin_email_marketing numeric
@attribute user_age numeric
@attribute Subscribed_to_Email numeric
@attribute Commented_on_Blog numeric
@attribute Visited_Site numeric
@attribute Signup_Newsletter numeric
@attribute Watched_Video numeric
@attribute Tweeted_Item numeric
@attribute Completed_Lead_Form numeric
@attribute Added_Item_To_Cart {0,1}
@attribute Tweeted_Blog_Post numeric
@attribute Signup_Free_Offer numeric
@data
 2,F,Spanish,business,www.live.com,1,112,0,1,0,0,0,0,0,0,0,0
 0,F,English,personel,www.pintrest.com,0,19,0,0,1,1,0,2,0,0,0,0
 3,F,English,personel,www.pintrest.com,0,19,0,1,1,0,0,0,0,0,0,0
 5,F,English,personel,www.pintrest.com,0,19,0,0,0,1,0,1,0,0,0,0
 9,F,English,personel,www.pintrest.com,0,19,0,0,1,0,0,0,0,0,0,0
 15,F,English,personel,www.pintrest.com,0,19,0,0,0,0,1,0,0,0,0,0
 7,M,English,business,www.yahoo.com,1,18,0,0,3,0,0,0,0,0,0,0
 0,F,French,personel,www.ebay.com,0,34,0,0,0,0,0,0,0,0,8,0
 7,F,French,personel,www.yahoo.com,0,17,0,1,0,0,0,0,0,0,0,0
 3,F,English,business,www.twitter.com,1,20,0,0,0,1,0,0,0,0,0,0
 3,F,English,business,www.yahoo.com,1,20,0,0,4,0,0,0,0,0,0,0
 15,F,French,business,www.google.com,1,23,0,0,3,0,0,0,0,0,0,0
 2,F,French,personel,www.pintrest.com,0,112,0,0,0,0,0,1,0,0,0,0
 0,M,Spanish,business,www.live.com,1,16,0,0,0,0,0,0,0,0,0,1
 8,M,Spanish,personel,www.google.com,0,112,0,0,1,0,0,0,0,0,0,0
 0,F,English,personel,www.ebay.com,0,17,0,0,2,0,0,1,0,0,0,0
 2,M,Spanish,business,www.twitter.com,1,16,0,0,0,0,0,0,2,0,0,0
 0,M,French,business,www.yahoo.com,1,41,0,0,0,0,1,0,0,0,0,0
 3,M,English,personel,www.ebay.com,0,17,0,0,3,0,0,0,0,0,0,0
 6,F,French,personel,www.twitter.com,0,24,0,2,0,0,0,0,0,0,0,0
 5,F,Spanish,business,www.pintrest.com,1,32,0,1,1,0,0,0,0,0,0,0
 18,F,English,personel,www.facebook.com,0,112,0,0,0,0,3,0,0,0,0,0
 4,F,English,personel,www.pintrest.com,0,17,1,1,1,1,0,0,2,0,0,0
 2,F,Spanish,business,www.twitter.com,1,16,0,0,0,0,0,1,0,0,0,0
 8,F,Spanish,personel,www.facebook.com,0,17,0,0,1,0,0,0,0,0,0,0
 8,F,French,personel,www.facebook.com,0,112,0,1,0,2,0,0,0,0,1,1
 1,M,French,business,www.ebay.com,1,21,0,0,0,0,0,4,0,0,0,0
 18,F,French,business,www.facebook.com,1,112,0,1,0,0,0,0,0,0,0,0
 0,F,English,business,www.facebook.com,1,21,0,0,1,0,0,0,0,0,0,0
 15,F,English,personel,www.google.com,0,20,0,0,0,0,0,0,0,0,1,1
 2,F,English,business,www.pintrest.com,1,17,0,1,14,1,1,0,0,0,0,0
 3,F,English,business,www.pintrest.com,1,17,0,0,1,0,0,0,0,0,0,0
 17,F,English,business,www.pintrest.com,1,17,0,0,0,0,1,0,0,0,0,0
 2,F,Spanish,business,www.pintrest.com,1,31,0,0,2,0,0,0,0,0,0,1
 3,F,Spanish,business,www.twitter.com,1,47,0,0,1,0,0,0,0,0,0,0
 0,F,French,personel,www.google.com,0,112,0,0,1,0,0,0,0,0,0,0
 3,F,French,business,www.twitter.com,1,19,0,0,1,0,0,0,0,0,0,0
 14,M,Spanish,personel,www.twitter.com,0,20,1,0,1,0,0,1,2,0,1,1
 0,F,Spanish,business,www.facebook.com,1,18,0,0,0,0,0,1,0,0,1,0
 1,F,Spanish,business,www.facebook.com,1,18,0,1,0,0,1,0,0,0,0,0
 0,M,Spanish,business,www.ebay.com,1,18,0,1,0,0,0,1,0,0,2,1
 1,M,Spanish,business,www.ebay.com,1,18,0,0,0,1,0,0,0,0,1,0
 0,F,English,personel,www.facebook.com,0,44,0,0,1,0,0,0,0,0,0,0
 3,F,Spanish,personel,www.pintrest.com,0,19,0,0,8,0,0,0,0,0,0,0
 9,M,French,personel,www.google.com,0,112,0,0,0,0,0,0,0,0,1,0
 4,F,Spanish,business,www.google.com,1,112,0,0,0,1,0,0,0,0,0,0
 14,F,French,personel,www.facebook.com,0,16,0,0,2,0,0,0,0,0,0,0
 16,F,French,personel,www.facebook.com,0,16,0,0,0,0,1,0,0,0,0,0
 1,M,English,business,www.pintrest.com,1,112,0,0,1,0,0,0,0,0,0,0
 18,F,French,business,www.pintrest.com,1,15,0,0,1,0,0,0,0,0,0,0
 13,F,Spanish,personel,www.yahoo.com,0,21,0,1,0,0,0,0,0,0,0,0
 3,F,French,personel,www.google.com,0,112,1,0,0,0,0,0,0,0,0,0
 15,F,French,personel,www.ebay.com,0,112,0,0,0,0,0,0,0,0,4,0
 17,M,French,business,www.facebook.com,1,16,0,0,3,0,0,0,0,0,0,0
 14,F,Spanish,personel,www.google.com,0,17,0,0,1,0,0,0,0,0,0,0
 8,F,Spanish,business,www.facebook.com,1,31,0,0,1,0,0,0,0,0,0,0
 13,F,Spanish,business,www.facebook.com,1,31,0,0,0,0,0,1,0,0,0,0
 18,F,Spanish,business,www.facebook.com,1,31,0,0,0,0,0,0,2,0,0,0
 18,M,Spanish,business,www.twitter.com,1,17,0,0,0,0,0,0,2,0,0,0
 0,M,French,business,www.google.com,1,112,0,0,1,0,0,0,0,0,0,0
 0,M,French,business,www.google.com,1,18,0,0,0,0,0,1,0,0,0,0
 3,F,Spanish,business,www.yahoo.com,1,28,0,0,1,0,0,0,0,0,0,0
 4,F,English,personel,www.google.com,0,18,0,0,0,0,0,0,2,0,0,0
 17,F,English,personel,www.google.com,0,18,0,1,0,0,0,0,0,0,0,0
 0,M,Spanish,personel,www.yahoo.com,0,17,0,1,0,0,0,0,0,0,0,0
 1,M,Spanish,personel,www.yahoo.com,0,17,0,0,1,0,0,0,0,0,0,0
 2,M,Spanish,personel,www.yahoo.com,0,17,0,0,1,0,0,0,0,0,0,0
 12,M,Spanish,personel,www.yahoo.com,0,17,0,1,1,0,0,0,0,0,0,0
 15,M,Spanish,personel,www.yahoo.com,0,17,0,0,1,0,0,0,0,0,0,0
 16,M,Spanish,personel,www.yahoo.com,0,17,0,1,0,0,0,0,0,0,0,0
 0,F,English,personel,www.google.com,0,16,0,0,2,0,0,0,0,0,0,0
 15,F,English,personel,www.google.com,0,16,0,0,1,0,0,0,0,0,0,0
 0,M,French,business,www.twitter.com,1,16,0,0,0,0,0,0,0,0,2,0
 1,M,French,business,www.twitter.com,1,16,0,0,0,0,0,0,0,0,0,2
 0,M,French,business,www.facebook.com,1,20,0,0,8,0,0,0,0,0,0,0
 16,M,French,business,www.facebook.com,1,20,0,0,0,0,0,0,1,0,0,0
 17,M,French,business,www.facebook.com,1,20,0,0,1,0,0,1,1,0,0,0
 18,M,French,business,www.facebook.com,1,20,0,1,8,1,1,0,0,0,0,0
 12,F,English,business,www.yahoo.com,1,15,0,0,0,0,0,1,0,0,1,1
 15,F,English,business,www.yahoo.com,1,15,0,0,2,0,0,0,0,0,0,0
 1,F,Spanish,business,www.twitter.com,1,17,2,0,0,0,0,0,0,0,0,0
 12,F,Spanish,business,www.twitter.com,1,17,0,0,1,0,0,0,0,0,0,0
 15,F,Spanish,business,www.twitter.com,1,17,0,0,4,0,1,0,0,0,0,0
 0,F,English,personel,www.google.com,0,18,9,0,0,0,0,0,0,0,0,0
 1,M,English,personel,www.twitter.com,0,23,0,2,2,1,1,0,0,0,1,1
 4,M,English,personel,www.twitter.com,0,23,0,0,1,0,1,0,2,0,0,0
 12,M,English,personel,www.twitter.com,0,23,0,0,0,0,0,1,0,0,0,0
 16,F,French,personel,www.facebook.com,0,16,0,1,0,0,0,0,0,0,0,0
 0,M,French,personel,www.google.com,0,23,0,0,1,0,0,0,0,0,0,0
 15,F,French,business,www.facebook.com,1,16,6,0,0,0,0,0,2,0,0,0
 16,F,French,business,www.facebook.com,1,16,0,0,0,0,0,0,1,0,0,0
 9,M,English,business,www.twitter.com,1,32,0,0,0,0,0,0,0,0,8,0
 17,F,English,personel,www.pintrest.com,0,25,0,1,1,0,0,0,0,0,0,0
 0,M,English,business,www.yahoo.com,1,36,4,1,3,0,2,0,0,0,0,0
 2,M,English,business,www.yahoo.com,1,36,0,1,2,0,2,0,1,0,0,0
 10,M,French,business,www.google.com,1,26,0,0,1,0,0,0,0,0,0,0
 11,M,French,business,www.google.com,1,26,0,0,0,0,0,1,0,0,0,0
 15,M,English,personel,www.pintrest.com,0,112,0,1,0,0,0,0,0,0,0,0
 5,F,Spanish,personel,www.yahoo.com,0,112,0,0,8,0,0,0,0,0,0,0
 1,M,Spanish,business,www.pintrest.com,1,29,0,0,0,0,0,0,0,0,8,0
 17,F,Spanish,personel,www.yahoo.com,0,112,0,1,0,0,0,0,0,0,0,1
 18,F,Spanish,personel,www.yahoo.com,0,112,0,0,0,1,0,0,0,0,1,0
 3,M,Spanish,business,www.yahoo.com,1,20,0,0,1,0,0,0,0,0,0,0
 13,F,French,personel,www.yahoo.com,0,50,0,0,1,0,0,0,0,0,0,0
 13,F,French,business,www.yahoo.com,1,25,33,0,16,0,0,0,0,0,0,0
 4,F,French,personel,www.facebook.com,0,112,0,0,0,0,1,0,0,0,0,0
 7,M,English,business,www.facebook.com,1,112,0,1,0,0,0,0,0,0,0,0
 6,M,French,personel,www.yahoo.com,0,29,0,1,0,0,0,0,0,0,0,0
 13,M,French,personel,www.yahoo.com,0,29,0,0,0,1,0,0,0,0,0,0
 1,M,Spanish,personel,www.live.com,0,17,0,0,1,0,0,0,0,0,0,1
 17,M,Spanish,personel,www.live.com,0,17,0,0,0,0,0,1,0,0,0,0
 16,F,French,business,www.google.com,1,21,3,0,0,0,0,0,0,0,0,0
 18,F,French,business,www.google.com,1,21,0,1,0,0,0,0,2,0,0,0
 0,M,English,personel,www.craigslist.org,0,23,0,0,1,0,0,0,0,0,0,0
 7,M,Spanish,personel,www.google.com,0,112,0,1,0,1,0,1,0,0,1,1
 8,M,Spanish,personel,www.google.com,0,112,0,2,2,1,1,0,2,0,0,0
 9,M,Spanish,personel,www.google.com,0,112,0,0,1,0,0,1,0,0,0,0
 12,M,Spanish,personel,www.google.com,0,112,0,0,0,0,0,0,0,0,1,0
 16,M,Spanish,personel,www.google.com,0,112,0,1,0,0,1,0,2,0,0,0
 17,M,Spanish,personel,www.google.com,0,112,0,0,0,1,0,0,0,0,0,0
 15,F,English,business,www.facebook.com,1,22,0,0,0,0,1,0,0,0,0,0
 4,M,Spanish,personel,www.google.com,0,16,0,1,0,0,2,0,2,0,0,0
 5,M,Spanish,personel,www.google.com,0,16,0,0,0,1,0,0,0,0,0,0
 12,M,Spanish,personel,www.google.com,0,16,0,0,1,0,0,0,0,0,0,0
 18,M,Spanish,personel,www.google.com,0,16,0,1,5,0,1,0,0,0,0,0
 17,F,French,personel,www.facebook.com,0,34,0,0,2,0,0,0,0,0,0,0
 5,F,English,personel,www.pintrest.com,0,23,0,0,0,0,0,1,0,0,1,1
 11,F,Spanish,business,www.google.com,1,17,0,0,1,0,0,0,0,0,0,0
 13,M,French,personel,www.google.com,0,112,0,0,0,1,0,2,0,0,0,0
 15,F,Spanish,personel,www.live.com,0,17,0,0,1,0,0,0,0,0,0,0
 1,F,Spanish,business,www.google.com,1,112,0,1,0,0,0,0,0,0,0,0
 0,M,Spanish,business,www.yahoo.com,1,17,0,0,1,0,0,0,0,0,0,0
 2,M,Spanish,business,www.yahoo.com,1,17,0,0,0,0,0,1,0,0,0,0
 2,M,English,business,www.google.com,1,20,0,2,0,0,2,0,0,0,0,0
 14,M,Spanish,personel,www.facebook.com,0,16,0,0,4,0,0,0,0,0,0,0
 16,M,Spanish,personel,www.facebook.com,0,16,0,0,0,0,1,0,0,0,0,0
 10,M,French,personel,www.yahoo.com,0,15,0,0,1,0,0,0,0,0,0,0
 17,M,Spanish,business,www.google.com,1,112,0,0,0,0,0,0,0,0,1,0
 18,M,Spanish,business,www.google.com,1,112,0,0,1,0,0,0,0,0,0,0
 2,M,French,business,www.facebook.com,1,37,0,1,0,0,0,0,0,0,0,0
 11,M,French,business,www.facebook.com,1,37,0,0,2,2,0,0,0,0,1,0
 13,M,French,business,www.facebook.com,1,37,0,3,0,0,1,0,0,0,0,0
 18,M,French,business,www.facebook.com,1,37,0,1,0,0,0,0,0,0,0,0
 16,F,English,business,www.ebay.com,1,112,0,0,1,0,0,0,0,0,0,0
 1,M,English,business,www.yahoo.com,1,30,0,1,0,0,0,0,0,0,0,0
 16,M,Spanish,personel,www.ebay.com,0,22,0,0,1,0,0,0,0,0,0,0
 14,M,Spanish,business,www.twitter.com,1,18,0,2,4,1,1,0,0,0,5,1
 15,M,English,business,www.live.com,1,16,1,0,0,0,0,0,0,0,0,0
 0,M,Spanish,personel,www.facebook.com,0,24,0,0,1,0,0,1,0,0,1,1
 18,F,English,personel,www.live.com,0,16,1,0,0,0,0,0,0,0,0,0
 18,F,Spanish,business,www.ebay.com,1,112,0,0,1,0,0,0,0,0,0,0
 2,F,English,business,www.google.com,1,18,0,0,0,0,0,1,0,0,0,0
 15,M,English,personel,www.yahoo.com,0,112,0,1,0,0,0,0,0,0,2,1
 5,M,English,personel,www.yahoo.com,0,20,0,0,1,0,0,0,0,0,0,0
 18,F,Spanish,business,www.facebook.com,1,112,0,0,1,0,0,0,0,0,0,0
 1,F,English,personel,www.pintrest.com,0,112,0,0,1,0,0,0,0,0,0,0
 4,F,English,personel,www.pintrest.com,0,112,0,0,0,0,0,4,0,0,0,0
 17,F,English,business,www.live.com,1,112,0,0,0,0,0,0,0,0,0,1
 2,M,English,personel,www.google.com,0,19,0,2,0,0,0,0,0,0,0,0
 3,M,English,personel,www.google.com,0,19,0,0,1,0,0,1,0,1,0,0
 4,F,Spanish,business,www.twitter.com,1,112,0,1,0,1,0,0,0,0,0,0
 1,F,English,business,www.google.com,1,112,0,0,1,0,1,0,0,0,0,0
 3,F,English,business,www.google.com,1,112,0,0,2,0,0,0,0,0,0,0
 18,F,English,personel,www.google.com,0,15,0,1,0,0,0,0,0,0,0,0
 16,M,English,business,www.google.com,1,112,0,0,10,0,0,0,0,0,0,0
 2,F,Spanish,personel,www.ebay.com,0,112,0,0,1,0,0,0,0,0,0,0
 5,F,Spanish,business,www.facebook.com,1,16,0,0,0,0,0,1,0,0,1,1
 12,F,French,personel,www.ebay.com,0,38,0,0,2,0,0,0,0,0,0,0
 16,F,French,personel,www.facebook.com,0,112,0,1,0,0,0,0,0,0,0,0
 13,F,Spanish,personel,www.twitter.com,0,20,0,0,8,0,0,0,0,0,0,0
 16,F,Spanish,business,www.yahoo.com,1,22,0,0,1,0,0,0,0,0,0,0
 0,F,English,business,www.twitter.com,1,21,0,0,0,0,0,0,0,0,0,1
 17,F,Spanish,personel,www.google.com,0,18,0,0,1,0,0,0,0,0,0,0
 0,M,French,business,www.live.com,1,20,0,0,1,0,0,0,0,0,0,0
 16,F,French,personel,www.yahoo.com,0,49,2,0,0,0,0,0,0,0,0,0
 17,F,French,personel,www.yahoo.com,0,49,0,0,0,0,1,0,0,0,0,0
 2,M,English,personel,www.facebook.com,0,17,0,0,2,0,0,0,0,0,0,1
 4,M,English,personel,www.facebook.com,0,17,1,0,0,0,0,1,0,0,0,0
 8,F,English,business,www.facebook.com,1,15,0,0,6,0,0,0,0,0,0,0
 1,F,French,business,www.craigslist.org,1,40,0,0,1,0,0,0,0,0,0,0
 11,F,Spanish,personel,www.google.com,0,24,0,0,0,0,0,1,0,0,0,0
 1,F,French,business,www.facebook.com,1,112,0,1,16,1,3,0,0,0,0,0
 16,M,French,business,www.twitter.com,1,112,0,0,2,0,0,0,0,0,0,0
 4,M,Spanish,business,www.google.com,1,1,0,1,0,0,0,0,0,0,0,0
 1,F,English,personel,www.facebook.com,0,21,0,0,1,0,0,0,0,0,0,0
 12,F,French,business,www.yahoo.com,1,112,0,0,1,0,0,0,0,0,0,0
 16,F,French,business,www.google.com,1,18,0,0,0,0,0,0,0,0,0,1
 1,F,French,business,www.facebook.com,1,18,0,0,2,0,0,0,0,0,0,0
 15,F,French,business,www.facebook.com,1,18,0,0,0,0,2,0,0,0,0,0
 6,M,French,personel,www.ebay.com,0,18,0,0,3,0,0,1,0,0,0,0
 14,M,French,personel,www.ebay.com,0,18,0,0,0,0,1,0,0,0,0,0
 18,M,French,personel,www.ebay.com,0,15,0,0,1,0,0,0,0,0,0,0
 18,M,French,business,www.craigslist.org,1,112,4,0,0,0,0,0,0,0,0,0
 0,F,French,business,www.live.com,1,112,0,0,1,0,0,0,0,0,0,0
 17,F,Spanish,business,www.ebay.com,1,41,0,0,2,0,0,0,0,0,0,0
 7,M,Spanish,business,www.facebook.com,1,19,0,0,1,0,0,0,0,0,0,0
 15,F,French,personel,www.pintrest.com,0,19,0,0,0,2,0,0,0,0,2,0
 17,F,French,personel,www.pintrest.com,0,19,0,0,0,0,0,0,0,0,0,1
 16,F,Spanish,business,www.yahoo.com,1,22,1,1,0,1,0,0,2,0,2,1
 12,F,Spanish,business,www.facebook.com,1,19,0,0,1,0,0,0,0,0,0,0
 7,M,English,business,www.live.com,1,16,0,1,0,0,0,0,0,0,0,0
 2,F,French,personel,www.pintrest.com,0,112,0,0,0,0,0,1,0,0,1,1
 4,F,French,personel,www.pintrest.com,0,112,0,0,1,0,0,0,0,0,0,0
 6,M,French,business,www.live.com,1,17,0,0,0,0,0,1,0,0,0,0
 15,F,English,business,www.yahoo.com,1,14,0,0,0,0,1,0,0,0,0,1
 11,M,French,personel,www.google.com,0,15,0,0,10,0,1,0,0,0,0,0
 18,M,English,business,www.yahoo.com,1,18,0,2,0,1,0,2,0,0,2,1
 0,F,French,personel,www.live.com,0,25,0,0,0,0,0,1,0,0,1,0
 3,F,French,personel,www.live.com,0,25,0,1,0,0,1,0,0,0,0,0
 6,F,French,personel,www.live.com,0,25,0,0,0,0,1,0,0,0,0,0
 16,F,French,personel,www.live.com,0,25,0,0,0,0,1,0,0,0,0,0
 4,F,French,business,www.live.com,1,20,0,0,1,0,0,0,0,0,0,0
 2,M,Spanish,personel,www.facebook.com,0,1,0,0,1,0,0,0,0,0,0,0
 16,F,Spanish,business,www.google.com,1,14,0,0,6,0,0,0,0,0,0,0
 3,F,French,personel,www.google.com,0,19,0,0,8,0,0,0,0,0,0,0
 13,F,French,business,www.yahoo.com,1,17,8,0,6,0,0,0,0,0,0,0
 7,M,English,personel,www.pintrest.com,0,18,0,0,1,0,0,0,0,0,0,0
 9,M,French,business,www.google.com,1,17,0,0,0,0,1,0,2,0,0,0
 1,M,Spanish,business,www.facebook.com,1,30,0,0,0,1,0,0,0,0,0,0
 9,M,French,business,www.live.com,1,112,1,0,0,0,0,0,0,0,0,0
 10,M,English,business,www.google.com,1,17,2,0,1,0,0,1,2,0,0,0
 13,M,English,business,www.google.com,1,17,0,0,1,0,0,0,0,0,0,0
 3,F,English,business,www.ebay.com,1,112,0,0,5,0,0,0,0,0,0,0
 9,F,English,personel,www.yahoo.com,0,40,0,0,1,0,0,0,0,0,0,0
 1,F,Spanish,personel,www.facebook.com,0,16,0,0,0,0,0,0,0,0,1,0
 3,F,Spanish,personel,www.facebook.com,0,16,0,1,0,0,0,0,0,0,0,2
 15,F,French,personel,www.live.com,0,112,0,0,1,0,0,1,0,0,0,0
 2,M,English,business,www.twitter.com,1,16,0,0,0,0,0,0,0,0,1,0
 14,F,Spanish,business,www.twitter.com,1,16,0,1,0,0,0,0,0,0,0,1
 13,F,English,personel,www.twitter.com,0,15,9,0,0,0,0,0,0,0,0,0
 8,M,French,personel,www.google.com,0,112,0,0,1,0,0,0,0,0,0,0
 15,M,French,personel,www.google.com,0,112,0,0,7,0,0,1,0,0,1,0
 18,M,English,personel,www.google.com,0,14,0,0,4,0,0,0,0,0,0,0
 12,M,Spanish,business,www.facebook.com,1,112,0,1,0,0,0,0,0,0,0,0
 13,M,Spanish,business,www.facebook.com,1,112,0,0,1,1,1,2,0,0,1,0
 2,M,French,personel,www.facebook.com,0,22,0,0,1,0,0,0,0,0,0,0
 16,M,French,personel,www.ebay.com,0,112,0,0,0,1,0,0,0,0,0,0
 0,F,English,business,www.google.com,1,112,0,0,1,0,2,0,0,0,0,1
 17,F,English,business,www.google.com,1,112,0,0,0,0,0,1,0,0,0,0
 0,M,French,personel,www.google.com,0,112,0,0,1,1,0,0,0,0,0,0
 14,F,French,business,www.pintrest.com,1,15,0,1,1,0,0,0,0,0,0,0
 14,M,Spanish,personel,www.ebay.com,0,112,0,0,1,0,0,0,0,0,0,0
 15,M,Spanish,personel,www.ebay.com,0,112,0,1,2,0,0,0,0,0,0,0
 1,F,English,business,www.google.com,1,30,0,0,2,0,0,0,0,0,0,0
 10,F,English,personel,www.yahoo.com,0,112,0,1,0,0,0,0,0,0,0,0
 12,F,English,personel,www.yahoo.com,0,112,0,0,0,1,0,0,0,0,0,0
 9,M,English,personel,www.ebay.com,0,112,0,0,0,0,0,2,0,0,0,0
 9,F,Spanish,personel,www.facebook.com,0,19,8,0,0,0,0,0,0,0,0,0
 13,M,French,personel,www.yahoo.com,0,24,0,0,0,0,0,1,0,0,0,0
 17,F,Spanish,personel,www.google.com,0,17,0,1,0,0,0,0,0,0,0,0
 15,M,English,business,www.pintrest.com,1,16,0,0,1,0,0,0,0,0,0,0
 16,F,French,personel,www.ebay.com,0,19,0,0,5,0,1,0,0,0,0,0
 12,M,French,personel,www.facebook.com,0,22,0,0,0,0,0,1,0,0,1,1
 0,F,French,personel,www.google.com,0,112,0,0,0,0,1,0,0,0,0,0
 1,M,Spanish,business,www.google.com,1,20,1,0,0,0,0,0,0,0,0,0
 17,F,English,personel,www.twitter.com,0,15,1,0,0,0,0,0,0,0,0,0
 9,F,French,business,www.google.com,1,17,1,0,0,0,0,0,2,0,2,1
 12,F,French,business,www.google.com,1,17,0,0,0,0,0,0,0,0,1,0
 0,M,English,personel,www.yahoo.com,0,41,1,0,1,0,0,1,2,0,0,0
 10,M,Spanish,personel,www.google.com,0,15,0,0,1,0,0,0,0,0,0,0
 1,F,Spanish,personel,www.live.com,0,15,0,0,1,0,1,0,0,0,0,1
 11,F,Spanish,personel,www.live.com,0,15,0,0,0,1,0,1,0,0,2,0
 15,F,Spanish,personel,www.live.com,0,15,0,1,0,0,0,0,0,0,0,1
 6,M,Spanish,personel,www.yahoo.com,0,16,8,0,0,0,0,0,0,0,0,0
 1,M,English,business,www.facebook.com,1,17,0,0,1,0,0,0,0,0,0,0
 6,F,English,personel,www.live.com,0,55,0,0,0,0,0,0,0,0,0,1
 0,M,English,business,www.twitter.com,1,20,0,0,0,0,1,0,0,0,0,0
 13,F,English,business,www.craigslist.org,1,112,0,0,0,1,0,2,0,0,1,0
 15,F,English,business,www.craigslist.org,1,112,0,2,0,0,0,0,0,0,0,1
 17,F,English,business,www.craigslist.org,1,112,0,2,1,0,0,0,0,0,0,0
 17,M,Spanish,personel,www.live.com,0,25,5,0,0,0,0,0,0,0,0,0
 18,F,French,personel,www.live.com,0,14,0,0,0,0,0,0,0,0,2,0
 15,M,French,business,www.pintrest.com,1,112,0,0,1,0,0,0,0,0,0,0
 14,F,French,personel,www.pintrest.com,0,19,2,0,0,0,0,0,0,0,0,0
 10,M,Spanish,personel,www.yahoo.com,0,15,0,0,4,0,0,0,0,0,0,0
 4,F,English,personel,www.twitter.com,0,16,0,0,1,0,0,0,0,0,0,0
 9,F,French,personel,www.yahoo.com,0,15,0,0,1,0,0,0,0,0,0,0
 18,F,English,personel,www.yahoo.com,0,15,0,0,1,0,0,0,0,0,0,0
 15,M,Spanish,business,www.pintrest.com,1,17,0,0,8,0,0,0,0,0,0,0
 2,F,English,personel,www.live.com,0,16,0,0,1,0,0,0,0,0,0,0
 7,F,Spanish,business,www.facebook.com,1,19,2,0,1,0,0,1,0,0,0,0
 8,F,Spanish,business,www.facebook.com,1,19,0,0,0,0,0,0,2,0,0,0
 3,F,English,business,www.yahoo.com,1,18,0,2,0,0,0,0,0,0,0,0
 4,F,English,business,www.yahoo.com,1,18,0,0,4,2,0,1,0,0,0,0
 16,F,English,business,www.yahoo.com,1,18,0,1,0,0,1,0,0,0,0,0
 17,F,English,business,www.yahoo.com,1,18,0,2,0,0,2,0,0,0,0,0
 12,F,Spanish,personel,www.facebook.com,0,112,0,0,1,0,0,0,0,0,0,0
 2,F,Spanish,business,www.yahoo.com,1,37,0,0,0,0,0,0,0,0,0,1
 3,F,French,personel,www.facebook.com,0,21,0,1,5,3,2,0,0,0,0,0
 4,F,French,personel,www.facebook.com,0,21,0,1,0,1,1,0,0,0,1,1
 5,F,French,personel,www.facebook.com,0,21,3,2,1,2,2,1,4,0,4,3
 18,F,French,personel,www.facebook.com,0,21,0,1,0,0,0,0,0,0,0,1
 3,F,English,business,www.facebook.com,1,25,0,1,0,0,0,0,0,0,0,0
 16,M,Spanish,personel,www.google.com,0,15,0,0,5,0,0,0,0,0,0,0
 5,F,Spanish,personel,www.facebook.com,0,15,0,0,9,0,0,0,0,0,0,0
 2,F,French,business,www.facebook.com,1,20,0,1,0,0,0,0,0,0,0,0
 15,F,French,business,www.facebook.com,1,20,0,0,1,0,0,0,0,0,0,0
 18,F,French,business,www.facebook.com,1,20,0,0,1,0,0,0,0,0,0,0
 1,F,Spanish,business,www.yahoo.com,1,112,0,0,1,0,0,0,0,0,0,0
 8,F,English,personel,www.live.com,0,112,0,0,1,0,0,0,0,0,0,0
 16,M,French,personel,www.live.com,0,107,0,0,1,0,0,0,0,0,0,0
 18,M,Spanish,personel,www.ebay.com,0,112,0,0,0,1,0,0,0,0,0,0
 0,M,French,personel,www.twitter.com,0,15,0,0,8,0,1,0,0,0,0,0
 1,F,English,business,www.twitter.com,1,24,0,6,4,0,1,0,0,0,0,0
 2,F,English,business,www.twitter.com,1,24,0,0,0,6,0,4,0,0,1,0
 3,F,English,business,www.twitter.com,1,24,0,1,0,0,0,0,0,0,0,1
 4,F,English,business,www.twitter.com,1,24,0,0,0,0,0,0,0,0,1,0
 5,F,English,business,www.twitter.com,1,24,0,1,0,0,0,0,0,0,0,1
 16,F,English,business,www.twitter.com,1,24,0,0,1,0,0,0,0,0,0,0
 17,F,English,business,www.twitter.com,1,24,0,0,0,0,0,1,0,0,0,0
 14,M,French,personel,www.yahoo.com,0,16,0,0,0,0,0,1,0,0,0,0
 15,M,French,personel,www.yahoo.com,0,16,0,0,4,0,0,0,0,0,0,0
 17,M,French,personel,www.yahoo.com,0,16,0,0,0,0,1,0,0,0,0,0
 1,F,English,personel,www.google.com,0,16,0,0,1,0,1,0,0,0,0,0
 2,M,English,personel,www.ebay.com,0,17,0,1,0,1,1,0,0,0,1,1
 17,M,English,personel,www.yahoo.com,0,112,0,0,0,0,0,1,0,0,0,0
 2,F,French,business,www.facebook.com,1,15,0,0,2,0,0,0,0,0,0,0
 0,F,French,business,www.live.com,1,36,0,1,0,0,0,0,0,0,1,1
 3,F,Spanish,business,www.yahoo.com,1,112,0,0,1,0,0,0,0,0,0,0
 4,F,English,business,www.live.com,1,112,0,0,3,0,1,0,0,0,0,0
 4,F,French,business,www.google.com,1,19,0,0,0,1,0,0,0,0,1,0
 0,M,French,business,www.yahoo.com,1,21,0,1,0,0,1,0,0,0,0,2
 2,M,French,business,www.yahoo.com,1,21,0,0,0,1,0,0,0,0,0,0
