zip_code;week_ending_date;total_properties_this_week;total_properties_last_week;total_properties_week_change;pct_state_traffic_week_avg;pct_national_traffic_week_avg
92677;2015/09/05 00:00:00.000;228;228;0;0.3260640432;0.0362143846
92679;2015/09/05 00:00:00.000;356;356;0;0.0680008432;0.0075525307
92679;2015/07/04 00:00:00.000;452;408;44;0.1197063397;0.0129536619
92691;2015/07/04 00:00:00.000;86;89;-3;0.1254927489;0.0135798208
92692;2015/09/05 00:00:00.000;130;121;9;0.1278415852;0.0141987577
92694;2015/07/04 00:00:00.000;336;296;40;0.1359806155;0.0147147338
92701;2015/07/04 00:00:00.000;22;21;1;0.0318252504;0.0034438739
92703;2015/09/05 00:00:00.000;28;32;-4;0.0336604174;0.0037385027
92704;2015/09/05 00:00:00.000;53;54;-1;0.064600801;0.0071749041
92705;2015/09/05 00:00:00.000;73;85;-12;0.1128813997;0.0125372009
92705;2015/07/04 00:00:00.000;80;78;2;0.1200679903;0.0129927968
92706;2015/07/04 00:00:00.000;24;24;0;0.0376116596;0.0040700327
92707;2015/09/05 00:00:00.000;31;37;-6;0.0309403837;0.0034364015
92708;2015/07/04 00:00:00.000;55;51;4;0.0878810893;0.009509788
92708;2015/09/05 00:00:00.000;54;58;-4;0.0799009908;0.0088742236
92782;2015/09/05 00:00:00.000;51;51;0;0.0693608601;0.0077035813
92782;2015/07/04 00:00:00.000;55;55;0;0.0676286572;0.0073182319
92802;2015/07/04 00:00:00.000;14;14;0;0.0253155401;0.0027394451
92804;2015/09/05 00:00:00.000;46;53;-7;0.0683408474;0.0075902933
92805;2015/07/04 00:00:00.000;32;38;-6;0.0647354526;0.0070051525
92806;2015/07/04 00:00:00.000;26;25;1;0.0329102022;0.0035612786
92806;2015/09/05 00:00:00.000;26;29;-3;0.0384204764;0.0042671798
92807;2015/09/05 00:00:00.000;58;61;-3;0.0782009697;0.0086854103
92808;2015/07/04 00:00:00.000;52;49;3;0.0708835124;0.0076704463
92821;2015/07/04 00:00:00.000;49;57;-8;0.0716068135;0.0077487162
92823;2015/09/05 00:00:00.000;8;11;-3;0.0153001897;0.0016993194
92831;2015/07/04 00:00:00.000;24;26;-2;0.0535242848;0.0057919697
92833;2015/09/05 00:00:00.000;75;72;3;0.0601807462;0.0066839897
92835;2015/07/04 00:00:00.000;38;43;-5;0.0535242848;0.0057919697
92840;2015/07/04 00:00:00.000;30;28;2;0.027123793;0.0029351198
92841;2015/07/04 00:00:00.000;16;14;2;0.0213373838;0.0023089609
92843;2015/09/05 00:00:00.000;23;21;2;0.0374004638;0.0041538919
92845;2015/07/04 00:00:00.000;10;13;-3;0.0159126252;0.0017219369
92860;2015/09/05 00:00:00.000;60;66;-6;0.0394404891;0.0043804678
92861;2015/09/05 00:00:00.000;13;17;-4;0.0190402361;0.0021147086
92867;2015/07/04 00:00:00.000;35;38;-3;0.0585873929;0.0063398587
92868;2015/07/04 00:00:00.000;13;12;1;0.0231456367;0.0025046355
92868;2015/09/05 00:00:00.000;19;17;2;0.0302603752;0.0033608762
92869;2015/09/05 00:00:00.000;53;68;-15;0.1135614082;0.0126127262
92870;2015/07/04 00:00:00.000;56;63;-7;0.0596723446;0.0064572635
92879;2015/07/04 00:00:00.000;59;57;2;0.1074102202;0.0116230743
92880;2015/07/04 00:00:00.000;114;117;-3;0.1464684822;0.0158496467
92880;2015/09/05 00:00:00.000;122;137;-15;0.1254615557;0.0139344191
92881;2015/09/05 00:00:00.000;64;71;-7;0.0836410371;0.0092896127
92883;2015/07/04 00:00:00.000;109;108;1;0.1171747857;0.0126797174
92883;2015/09/05 00:00:00.000;106;108;-2;0.0972412058;0.0108001189
93001;2015/07/04 00:00:00.000;41;33;8;0.1352573144;0.0146364639
93001;2015/09/05 00:00:00.000;41;37;4;0.114921425;0.0127637769
93003;2015/09/05 00:00:00.000;68;60;8;0.1009812522;0.0112155081
93004;2015/09/05 00:00:00.000;33;34;-1;0.0554206872;0.0061553125
93010;2015/07/04 00:00:00.000;61;49;12;0.091497595;0.0099011373
93010;2015/09/05 00:00:00.000;81;75;6;0.0778609655;0.0086476476
93013;2015/07/04 00:00:00.000;19;19;0;0.0654587538;0.0070834224
93015;2015/09/05 00:00:00.000;24;21;3;0.0302603752;0.0033608762
93021;2015/09/05 00:00:00.000;84;80;4;0.0758209402;0.0084210717
93022;2015/07/04 00:00:00.000;8;8;0;0.0036165057;0.0003913493
93023;2015/07/04 00:00:00.000;42;37;5;0.108495172;0.0117404791
93030;2015/09/05 00:00:00.000;29;30;-1;0.0418205186;0.0046448064
93030;2015/07/04 00:00:00.000;26;18;8;0.0470145745;0.0050875409
93035;2015/09/05 00:00:00.000;73;79;-6;0.1298816105;0.0144253336
93035;2015/07/04 00:00:00.000;82;76;6;0.121152942;0.0131102016
93041;2015/07/04 00:00:00.000;31;28;3;0.0535242848;0.0057919697
93060;2015/07/04 00:00:00.000;21;26;-5;0.022060685;0.0023872307
93063;2015/09/05 00:00:00.000;99;93;6;0.1193414798;0.0132546913
93065;2015/07/04 00:00:00.000;103;98;5;0.1844417923;0.0199588144
93066;2015/09/05 00:00:00.000;8;12;-4;0.0088401096;0.000981829
93067;2015/09/05 00:00:00.000;1;1;0;0.0231202867;0.0025678604
93101;2015/09/05 00:00:00.000;26;22;4;0.0952011805;0.010573543
93103;2015/09/05 00:00:00.000;26;18;8;0.1030212775;0.011442084
93103;2015/07/04 00:00:00.000;16;13;3;0.0723301146;0.007826986
93105;2015/09/05 00:00:00.000;41;36;5;0.1492618508;0.0165778048
93108;2015/07/04 00:00:00.000;62;52;10;0.2090340313;0.0226199897
93108;2015/09/05 00:00:00.000;86;76;10;0.1978824537;0.0219778643
93109;2015/07/04 00:00:00.000;10;12;-2;0.0264004918;0.0028568499
93110;2015/09/05 00:00:00.000;24;25;-1;0.1077813365;0.0119707611
93111;2015/07/04 00:00:00.000;15;20;-5;0.0719684641;0.0077878511
93111;2015/09/05 00:00:00.000;12;13;-1;0.0353604385;0.003927316
93117;2015/09/05 00:00:00.000;26;27;-1;0.09758121;0.0108378815
93202;2015/09/05 00:00:00.000;2;2;0;0.0003400042;0.0000377627
93203;2015/09/05 00:00:00.000;5;2;3;0.0088401096;0.000981829
93204;2015/09/05 00:00:00.000;3;2;1;0.0006800084;0.0000755253
93205;2015/09/05 00:00:00.000;12;14;-2;0.0054400675;0.0006042025
93205;2015/07/04 00:00:00.000;6;7;-1;0.0039781563;0.0004304842
93206;2015/07/04 00:00:00.000;2;1;1;0.0014466023;0.0001565397
93210;2015/09/05 00:00:00.000;13;11;2;0.0057800717;0.0006419651
93210;2015/07/04 00:00:00.000;9;10;-1;0.0180825287;0.0019567465
93212;2015/09/05 00:00:00.000;8;11;-3;0.0074800928;0.0008307784
93215;2015/09/05 00:00:00.000;17;13;4;0.0176802192;0.001963658
93215;2015/07/04 00:00:00.000;6;7;-1;0.0159126252;0.0017219369
93219;2015/09/05 00:00:00.000;1;1;0;0.0034000422;0.0003776265
93221;2015/07/04 00:00:00.000;13;13;0;0.0112111678;0.0012131828
93222;2015/07/04 00:00:00.000;1;1;0;0.0083179632;0.0009001034
93223;2015/09/05 00:00:00.000;3;3;0;0.0020400253;0.0002265759
93225;2015/07/04 00:00:00.000;57;51;6;0.0484611768;0.0052440806
93225;2015/09/05 00:00:00.000;65;106;-41;0.042500527;0.0047203317
93226;2015/09/05 00:00:00.000;2;1;1;0.0026176297;0.0002907681
93230;2015/09/05 00:00:00.000;69;75;-6;0.1312416274;0.0145763842
93230;2015/07/04 00:00:00.000;72;72;0;0.1312791581;0.0142059797
93234;2015/09/05 00:00:00.000;1;1;0;0.0006800084;0.0000755253
93235;2015/09/05 00:00:00.000;2;2;0;0.0006800084;0.0000755253
93235;2015/07/04 00:00:00.000;1;1;0;0.002531554;0.0002739445
93239;2015/07/04 00:00:00.000;2;2;0;0.0007233011;0.0000782699
93240;2015/09/05 00:00:00.000;54;56;-2;0.0333204132;0.00370074
93240;2015/07/04 00:00:00.000;24;20;4;0.0235072873;0.0025437705
93242;2015/09/05 00:00:00.000;1;1;0;0.0030600379;0.0003398639
93243;2015/09/05 00:00:00.000;4;6;-2;0.0037400464;0.0004153892
93245;2015/09/05 00:00:00.000;21;25;-4;0.0374004638;0.0041538919
93245;2015/07/04 00:00:00.000;18;19;-1;0.0379733102;0.0041091677
93247;2015/09/05 00:00:00.000;9;9;0;0.0071400885;0.0007930157
93247;2015/07/04 00:00:00.000;7;9;-2;0.0101262161;0.001095778
93249;2015/09/05 00:00:00.000;1;1;0;0.0010200126;0.000113288
93250;2015/09/05 00:00:00.000;4;2;2;0.0044200548;0.0004909145
93252;2015/07/04 00:00:00.000;1;1;0;0.0014466023;0.0001565397
93254;2015/07/04 00:00:00.000;1;1;0;0.0010849517;0.0001174048
93255;2015/09/05 00:00:00.000;2;1;1;0.0030600379;0.0003398639
93256;2015/09/05 00:00:00.000;3;3;0;0.0030600379;0.0003398639
93257;2015/07/04 00:00:00.000;33;30;3;0.094029149;0.0101750819
93260;2015/09/05 00:00:00.000;1;1;0;0.0037400464;0.0004153892
93263;2015/09/05 00:00:00.000;11;11;0;0.0108801349;0.0012084049
93265;2015/09/05 00:00:00.000;4;5;-1;0.0112201391;0.0012461676
93265;2015/07/04 00:00:00.000;4;4;0;0.0122961195;0.0013305876
93267;2015/09/05 00:00:00.000;3;1;2;0.004760059;0.0005286771
93268;2015/09/05 00:00:00.000;21;24;-3;0.0312803879;0.0034741641
93271;2015/07/04 00:00:00.000;6;5;1;0.0126577701;0.0013697226
93274;2015/09/05 00:00:00.000;57;59;-2;0.072420898;0.0080434452
93277;2015/09/05 00:00:00.000;67;68;-1;0.100641248;0.0111777454
93277;2015/07/04 00:00:00.000;80;85;-5;0.0936674985;0.0101359469
93280;2015/09/05 00:00:00.000;9;11;-2;0.0105401307;0.0011706423
93280;2015/07/04 00:00:00.000;8;7;1;0.0079563126;0.0008609685
93283;2015/09/05 00:00:00.000;21;22;-1;0.0112201391;0.0012461676
93285;2015/09/05 00:00:00.000;42;42;0;0.0098601223;0.0010951169
93286;2015/09/05 00:00:00.000;5;5;0;0.0091801138;0.0010195916
93291;2015/09/05 00:00:00.000;81;76;5;0.0914611341;0.0101581538
93292;2015/09/05 00:00:00.000;49;47;2;0.0591607336;0.0065707017
93301;2015/07/04 00:00:00.000;9;10;-1;0.0285703953;0.0030916595
93305;2015/07/04 00:00:00.000;28;25;3;0.0329102022;0.0035612786
93306;2015/09/05 00:00:00.000;136;124;12;0.1237615346;0.0137456058
93306;2015/07/04 00:00:00.000;119;118;1;0.1623811074;0.0175715837
93307;2015/09/05 00:00:00.000;52;46;6;0.0812610076;0.0090252742
93308;2015/07/04 00:00:00.000;50;50;0;0.1124733283;0.0121709633
93308;2015/09/05 00:00:00.000;91;88;3;0.0948611763;0.0105357803
93309;2015/09/05 00:00:00.000;91;86;5;0.1543619141;0.0171442447
93309;2015/07/04 00:00:00.000;68;56;12;0.1233228455;0.0133450112
93311;2015/09/05 00:00:00.000;162;130;32;0.1853022977;0.0205806461
93312;2015/09/05 00:00:00.000;170;147;23;0.1642220364;0.0182393616
93313;2015/07/04 00:00:00.000;72;69;3;0.1045170157;0.0113099948
93314;2015/07/04 00:00:00.000;93;93;0;0.083902933;0.0090793038
93314;2015/09/05 00:00:00.000;137;126;11;0.1196814841;0.013292454
93401;2015/09/05 00:00:00.000;40;42;-2;0.1261415642;0.0140099444
93401;2015/07/04 00:00:00.000;44;44;0;0.1634660591;0.0176889884
93402;2015/07/04 00:00:00.000;28;27;1;0.0509927308;0.0055180252
93405;2015/09/05 00:00:00.000;22;22;0;0.0618807673;0.0068728029
93422;2015/09/05 00:00:00.000;63;64;-1;0.0836410371;0.0092896127
93426;2015/09/05 00:00:00.000;6;8;-2;0.0071400885;0.0007930157
93427;2015/09/05 00:00:00.000;13;10;3;0.0112201391;0.0012461676
93428;2015/09/05 00:00:00.000;36;44;-8;0.0632407842;0.0070238535
93430;2015/09/05 00:00:00.000;23;23;0;0.0394404891;0.0043804678
93433;2015/09/05 00:00:00.000;27;32;-5;0.0578007167;0.0064196511
93434;2015/09/05 00:00:00.000;2;2;0;0.0023800295;0.0002643386
93436;2015/09/05 00:00:00.000;43;50;-7;0.1152614292;0.0128015395
93440;2015/09/05 00:00:00.000;2;1;1;0.004760059;0.0005286771
93444;2015/09/05 00:00:00.000;50;47;3;0.067660839;0.007514768
93445;2015/09/05 00:00:00.000;14;17;-3;0.0183602277;0.0020391833
93449;2015/09/05 00:00:00.000;26;29;-3;0.0833010329;0.0092518501
93451;2015/09/05 00:00:00.000;14;18;-4;0.0102001265;0.0011328796
93452;2015/09/05 00:00:00.000;3;3;0;0.0017000211;0.0001888133
93453;2015/09/05 00:00:00.000;7;6;1;0.0057800717;0.0006419651
93455;2015/09/05 00:00:00.000;78;77;1;0.1560619352;0.0173330579
93460;2015/09/05 00:00:00.000;8;9;-1;0.0360404469;0.0040028413
93465;2015/09/05 00:00:00.000;26;28;-2;0.0476005902;0.0052867715
93510;2015/09/05 00:00:00.000;25;28;-3;0.0350204343;0.0038895533
93512;2015/09/05 00:00:00.000;1;1;0;0.0013600169;0.0001510506
93516;2015/09/05 00:00:00.000;3;4;-1;0.004760059;0.0005286771
93517;2015/09/05 00:00:00.000;4;4;0;0.0051000632;0.0005664398
93518;2015/09/05 00:00:00.000;15;17;-2;0.007820097;0.000868541
93523;2015/09/05 00:00:00.000;2;2;0;0.0003400042;0.0000377627
93527;2015/09/05 00:00:00.000;14;14;0;0.0051000632;0.0005664398
93531;2015/09/05 00:00:00.000;5;5;0;0.0017000211;0.0001888133
93532;2015/09/05 00:00:00.000;32;24;8;0.0098601223;0.0010951169
93541;2015/09/05 00:00:00.000;1;1;0;0.0010200126;0.000113288
93543;2015/09/05 00:00:00.000;21;24;-3;0.0088401096;0.000981829
93544;2015/09/05 00:00:00.000;2;1;1;0.0030600379;0.0003398639
93545;2015/09/05 00:00:00.000;12;11;1;0.0037400464;0.0004153892
93546;2015/09/05 00:00:00.000;126;118;8;0.0904411215;0.0100448658
93550;2015/09/05 00:00:00.000;77;75;2;0.1482418382;0.0164645169
93551;2015/09/05 00:00:00.000;242;251;-9;0.2193027194;0.0243569115
93555;2015/09/05 00:00:00.000;119;123;-4;0.080240995;0.0089119862
93560;2015/09/05 00:00:00.000;22;23;-1;0.0309403837;0.0034364015
93562;2015/09/05 00:00:00.000;9;9;0;0.0017000211;0.0001888133
93591;2015/09/05 00:00:00.000;42;40;2;0.0231202867;0.0025678604
93602;2015/09/05 00:00:00.000;10;10;0;0.0068000843;0.0007552531
93609;2015/09/05 00:00:00.000;1;1;0;0.0027200337;0.0003021012
93611;2015/09/05 00:00:00.000;79;75;4;0.1241015389;0.0137833685
93612;2015/09/05 00:00:00.000;24;19;5;0.0520206451;0.005777686
93614;2015/09/05 00:00:00.000;54;54;0;0.0442005481;0.0049091449
93615;2015/09/05 00:00:00.000;1;2;-1;0.0013600169;0.0001510506
93620;2015/09/05 00:00:00.000;2;2;0;0.0037400464;0.0004153892
93623;2015/09/05 00:00:00.000;3;3;0;0.004760059;0.0005286771
93625;2015/09/05 00:00:00.000;3;4;-1;0.0040800506;0.0004531518
93630;2015/09/05 00:00:00.000;7;8;-1;0.0258403204;0.0028699617
93631;2015/09/05 00:00:00.000;13;10;3;0.0115601433;0.0012839302
93634;2015/09/05 00:00:00.000;2;2;0;0.0017000211;0.0001888133
93635;2015/09/05 00:00:00.000;49;51;-2;0.072420898;0.0080434452
93636;2015/09/05 00:00:00.000;18;20;-2;0.0207402572;0.0023035219
93637;2015/09/05 00:00:00.000;27;29;-2;0.0261803246;0.0029077243
93638;2015/09/05 00:00:00.000;23;25;-2;0.022100274;0.0024545725
93641;2015/09/05 00:00:00.000;1;1;0;0.0003400042;0.0000377627
93643;2015/09/05 00:00:00.000;11;12;-1;0.0040800506;0.0004531518
93644;2015/09/05 00:00:00.000;22;33;-11;0.0608607547;0.006759515
93647;2015/09/05 00:00:00.000;2;2;0;0.004760059;0.0005286771
93648;2015/09/05 00:00:00.000;1;1;0;0.0037400464;0.0004153892
93651;2015/09/05 00:00:00.000;4;3;1;0.0010200126;0.000113288
93653;2015/09/05 00:00:00.000;2;2;0;0.0040800506;0.0004531518
93654;2015/09/05 00:00:00.000;16;12;4;0.0108801349;0.0012084049
93656;2015/09/05 00:00:00.000;2;2;0;0.0068000843;0.0007552531
93657;2015/09/05 00:00:00.000;24;30;-6;0.0306003794;0.0033986388
93662;2015/09/05 00:00:00.000;18;19;-1;0.0085001054;0.0009440663
93664;2015/09/05 00:00:00.000;24;25;-1;0.0319603963;0.0035496894
93667;2015/09/05 00:00:00.000;3;6;-3;0.0040800506;0.0004531518
93668;2015/09/05 00:00:00.000;1;1;0;0.0010200126;0.000113288
93669;2015/09/05 00:00:00.000;5;7;-2;0.0010200126;0.000113288
93675;2015/09/05 00:00:00.000;7;5;2;0.0027200337;0.0003021012
93701;2015/09/05 00:00:00.000;3;3;0;0.0091801138;0.0010195916
93702;2015/09/05 00:00:00.000;15;17;-2;0.0282203499;0.0031343002
93703;2015/09/05 00:00:00.000;23;21;2;0.0258403204;0.0028699617
93704;2015/09/05 00:00:00.000;45;48;-3;0.0581407209;0.0064574137
93705;2015/09/05 00:00:00.000;40;41;-1;0.0567807041;0.0063063631
93706;2015/09/05 00:00:00.000;12;13;-1;0.0238002951;0.0026433857
93720;2015/09/05 00:00:00.000;63;60;3;0.1485818424;0.0165022795
93722;2015/09/05 00:00:00.000;99;99;0;0.1183214672;0.0131414034
93723;2015/09/05 00:00:00.000;28;27;1;0.0149601855;0.0016615568
93725;2015/09/05 00:00:00.000;15;17;-2;0.0108801349;0.0012084049
93726;2015/09/05 00:00:00.000;31;29;2;0.0353604385;0.003927316
93730;2015/09/05 00:00:00.000;30;29;1;0.0537206661;0.0059664992
93901;2015/09/05 00:00:00.000;29;24;5;0.0564406999;0.0062686005
93906;2015/09/05 00:00:00.000;33;38;-5;0.0778609655;0.0086476476
93907;2015/09/05 00:00:00.000;14;12;2;0.0564406999;0.0062686005
93926;2015/09/05 00:00:00.000;7;6;1;0.0027200337;0.0003021012
93927;2015/09/05 00:00:00.000;7;6;1;0.0115601433;0.0012839302
93930;2015/09/05 00:00:00.000;8;7;1;0.0088401096;0.000981829
93940;2015/09/05 00:00:00.000;54;54;0;0.253303141;0.0281331768
93950;2015/09/05 00:00:00.000;13;17;-4;0.0727609022;0.0080812078
93955;2015/09/05 00:00:00.000;22;18;4;0.0516806408;0.0057399233
93960;2015/09/05 00:00:00.000;11;10;1;0.0105401307;0.0011706423
94002;2015/09/05 00:00:00.000;10;14;-4;0.080240995;0.0089119862
94015;2015/09/05 00:00:00.000;29;28;1;0.0567807041;0.0063063631
94020;2015/09/05 00:00:00.000;3;3;0;0.0343404258;0.003814028
94024;2015/09/05 00:00:00.000;20;22;-2;0.0465805776;0.0051734835
94025;2015/09/05 00:00:00.000;23;21;2;0.117981463;0.0131036407
94027;2015/09/05 00:00:00.000;8;7;1;0.0914611341;0.0101581538
94040;2015/09/05 00:00:00.000;11;14;-3;0.0710608812;0.0078923946
94041;2015/09/05 00:00:00.000;3;7;-4;0.0272003373;0.0030210123
94043;2015/09/05 00:00:00.000;18;15;3;0.1067613238;0.0118574732
94060;2015/09/05 00:00:00.000;1;2;-1;0.0112201391;0.0012461676
94061;2015/09/05 00:00:00.000;10;13;-3;0.088061092;0.0097805272
94063;2015/09/05 00:00:00.000;9;6;3;0.0656208137;0.0072881921
94070;2015/09/05 00:00:00.000;17;16;1;0.09758121;0.0108378815
94080;2015/09/05 00:00:00.000;25;21;4;0.1295416063;0.014387571
94085;2015/09/05 00:00:00.000;12;12;0;0.0516806408;0.0057399233
94087;2015/09/05 00:00:00.000;22;26;-4;0.0955411847;0.0106113056
94089;2015/09/05 00:00:00.000;30;33;-3;0.0986012227;0.0109511695
94102;2015/09/05 00:00:00.000;9;12;-3;0.0931611552;0.010346967
94103;2015/09/05 00:00:00.000;11;10;1;0.1332816527;0.0148029601
94105;2015/09/05 00:00:00.000;21;18;3;0.1356616822;0.0150672987
94107;2015/09/05 00:00:00.000;18;25;-7;0.1584419647;0.0175973965
94108;2015/09/05 00:00:00.000;2;1;1;0.1098213618;0.0121973371
94112;2015/09/05 00:00:00.000;27;25;2;0.2138626519;0.023752709
94114;2015/09/05 00:00:00.000;12;12;0;0.1955024242;0.0217135257
94118;2015/09/05 00:00:00.000;8;10;-2;0.1118613871;0.012423913
94121;2015/09/05 00:00:00.000;10;9;1;0.0989412269;0.0109889321
94123;2015/09/05 00:00:00.000;8;6;2;0.1482418382;0.0164645169
94124;2015/09/05 00:00:00.000;11;13;-2;0.0765009486;0.008496597
94127;2015/09/05 00:00:00.000;10;9;1;0.0652808095;0.0072504295
94132;2015/09/05 00:00:00.000;12;10;2;0.0686808516;0.007628056
94133;2015/09/05 00:00:00.000;3;3;0;0.0761609444;0.0084588344
94158;2015/09/05 00:00:00.000;4;3;1;0.0156401939;0.0017370821
94301;2015/09/05 00:00:00.000;9;7;2;0.0659608179;0.0073259548
94303;2015/09/05 00:00:00.000;40;42;-2;0.0894211088;0.0099315778
94306;2015/09/05 00:00:00.000;8;11;-3;0.0669808306;0.0074392427
94401;2015/09/05 00:00:00.000;18;20;-2;0.072420898;0.0080434452
94402;2015/09/05 00:00:00.000;15;9;6;0.117981463;0.0131036407
94403;2015/09/05 00:00:00.000;29;32;-3;0.1421217623;0.0157847891
94404;2015/09/05 00:00:00.000;40;44;-4;0.0853410582;0.009478426
94501;2015/09/05 00:00:00.000;30;27;3;0.2128426392;0.023639421
94502;2015/09/05 00:00:00.000;10;7;3;0.0564406999;0.0062686005
94503;2015/09/05 00:00:00.000;22;17;5;0.0319603963;0.0035496894
94505;2015/09/05 00:00:00.000;51;43;8;0.0567807041;0.0063063631
94506;2015/09/05 00:00:00.000;58;46;12;0.0986012227;0.0109511695
94507;2015/09/05 00:00:00.000;35;36;-1;0.0799009908;0.0088742236
94517;2015/09/05 00:00:00.000;20;18;2;0.0520206451;0.005777686
94518;2015/09/05 00:00:00.000;46;38;8;0.0999612395;0.0111022201
94519;2015/09/05 00:00:00.000;30;28;2;0.0595007378;0.0066084643
94523;2015/09/05 00:00:00.000;44;42;2;0.143141775;0.0158980771
94525;2015/09/05 00:00:00.000;3;3;0;0.004760059;0.0005286771
94526;2015/09/05 00:00:00.000;56;46;10;0.1159414377;0.0128770648
94530;2015/09/05 00:00:00.000;18;12;6;0.0533806619;0.0059287366
94533;2015/09/05 00:00:00.000;78;71;7;0.1411017497;0.0156715012
94534;2015/09/05 00:00:00.000;59;52;7;0.1360016864;0.0151050614
94536;2015/09/05 00:00:00.000;71;59;12;0.1870023188;0.0207694594
94538;2015/09/05 00:00:00.000;57;49;8;0.117981463;0.0131036407
94539;2015/09/05 00:00:00.000;36;36;0;0.1509618719;0.0167666181
94541;2015/09/05 00:00:00.000;49;38;11;0.0914611341;0.0101581538
94542;2015/09/05 00:00:00.000;22;15;7;0.0493006113;0.0054755847
94545;2015/09/05 00:00:00.000;18;14;4;0.025160312;0.0027944364
94546;2015/09/05 00:00:00.000;124;102;22;0.1254615557;0.0139344191
94547;2015/09/05 00:00:00.000;27;22;5;0.0516806408;0.0057399233
94551;2015/09/05 00:00:00.000;62;55;7;0.1186614714;0.013179166
94552;2015/09/05 00:00:00.000;15;13;2;0.0414805144;0.0046070437
94556;2015/09/05 00:00:00.000;19;17;2;0.0452205607;0.0050224329
94559;2015/09/05 00:00:00.000;27;25;2;0.0904411215;0.0100448658
94560;2015/09/05 00:00:00.000;47;47;0;0.0911211299;0.0101203911
94561;2015/09/05 00:00:00.000;51;45;6;0.0877210877;0.0097427646
94565;2015/09/05 00:00:00.000;208;180;28;0.102341269;0.0113665587
94566;2015/09/05 00:00:00.000;61;52;9;0.1836022767;0.0203918328
94568;2015/09/05 00:00:00.000;75;58;17;0.1723821375;0.0191456653
94569;2015/09/05 00:00:00.000;1;1;0;0.0017000211;0.0001888133
94572;2015/09/05 00:00:00.000;6;8;-2;0.007820097;0.000868541
94577;2015/09/05 00:00:00.000;35;28;7;0.0921411426;0.0102336791
94580;2015/09/05 00:00:00.000;24;22;2;0.0401204975;0.0044559931
94585;2015/09/05 00:00:00.000;32;34;-2;0.0482805987;0.0053622968
94586;2015/09/05 00:00:00.000;1;1;0;0.0040800506;0.0004531518
94590;2015/09/05 00:00:00.000;47;44;3;0.1621820111;0.0180127857
94591;2015/09/05 00:00:00.000;73;72;1;0.155721931;0.0172952953
94595;2015/09/05 00:00:00.000;54;48;6;0.1224015178;0.0135945552
94596;2015/09/05 00:00:00.000;24;17;7;0.0693608601;0.0077035813
94597;2015/09/05 00:00:00.000;28;25;3;0.0894211088;0.0099315778
94598;2015/09/05 00:00:00.000;28;24;4;0.1060813154;0.0117819479
94602;2015/09/05 00:00:00.000;21;21;0;0.1339616611;0.0148784854
94603;2015/09/05 00:00:00.000;19;16;3;0.0316203921;0.0035119268
94606;2015/09/05 00:00:00.000;8;7;1;0.0574607125;0.0063818884
94607;2015/09/05 00:00:00.000;18;19;-1;0.0833010329;0.0092518501
94610;2015/09/05 00:00:00.000;21;26;-5;0.1339616611;0.0148784854
94611;2015/09/05 00:00:00.000;138;128;10;0.2315428711;0.025716367
94618;2015/09/05 00:00:00.000;9;12;-3;0.1020012648;0.011328796
94619;2015/09/05 00:00:00.000;25;29;-4;0.0979212142;0.0108756442
94621;2015/09/05 00:00:00.000;18;16;2;0.0544006746;0.0060420245
94702;2015/09/05 00:00:00.000;13;12;1;0.0717408896;0.0079679199
94703;2015/09/05 00:00:00.000;8;9;-1;0.0632407842;0.0070238535
94704;2015/09/05 00:00:00.000;2;2;0;0.03468043;0.0038517906
94705;2015/09/05 00:00:00.000;5;4;1;0.0595007378;0.0066084643
94707;2015/09/05 00:00:00.000;15;18;-3;0.0795609866;0.0088364609
94708;2015/09/05 00:00:00.000;26;28;-2;0.0867010751;0.0096294766
94710;2015/09/05 00:00:00.000;3;3;0;0.0210802614;0.0023412845
94803;2015/09/05 00:00:00.000;124;100;24;0.0734409107;0.0081567331
94806;2015/09/05 00:00:00.000;150;140;10;0.0809210034;0.0089875115
94901;2015/09/05 00:00:00.000;31;28;3;0.1672820743;0.0185792255
94903;2015/09/05 00:00:00.000;33;33;0;0.1142414166;0.0126882515
94920;2015/09/05 00:00:00.000;98;104;-6;0.155721931;0.0172952953
94923;2015/09/05 00:00:00.000;10;8;2;0.0574607125;0.0063818884
94925;2015/09/05 00:00:00.000;4;3;1;0.0411405101;0.0045692811
94928;2015/09/05 00:00:00.000;40;36;4;0.0941811678;0.010460255
94931;2015/09/05 00:00:00.000;7;12;-5;0.0248203078;0.0027566737
94939;2015/09/05 00:00:00.000;3;2;1;0.0353604385;0.003927316
94941;2015/09/05 00:00:00.000;28;31;-3;0.143141775;0.0158980771
94947;2015/09/05 00:00:00.000;30;26;4;0.1162814419;0.0129148275
94951;2015/09/05 00:00:00.000;4;2;2;0.012580156;0.0013972182
94952;2015/09/05 00:00:00.000;32;33;-1;0.1764621881;0.0195988171
94954;2015/09/05 00:00:00.000;34;34;0;0.1094813576;0.0121595744
94960;2015/09/05 00:00:00.000;7;10;-3;0.0448805565;0.0049846703
94965;2015/09/05 00:00:00.000;30;22;8;0.1224015178;0.0135945552
94973;2015/09/05 00:00:00.000;7;4;3;0.0129201602;0.0014349808
95002;2015/09/05 00:00:00.000;4;4;0;0.0054400675;0.0006042025
95004;2015/09/05 00:00:00.000;3;3;0;0.0088401096;0.000981829
95005;2015/09/05 00:00:00.000;6;5;1;0.0486206029;0.0054000594
95006;2015/09/05 00:00:00.000;20;16;4;0.0693608601;0.0077035813
