id,Product ID,Postal Code,Date,Sales,Units,State
75904,28,60630,11/4/14,318,81,Illinois
42672,27,64054,11/4/14,893,28,Missouri
54671,24,64199,11/4/14,830,65,Missouri
58884,28,65211,11/4/14,690,98,Missouri
72866,9,66160,11/4/14,151,84,Kansas
48274,23,66276,11/4/14,299,21,Kansas
7708,28,68110,11/4/14,155,68,Nebraska
28566,18,68179,11/4/14,730,75,Nebraska
77180,30,70129,11/4/14,708,93,Louisiana
30214,29,70593,11/4/14,674,79,Louisiana
29387,19,73119,11/4/14,110,72,Oklahoma
37116,20,73124,11/4/14,385,44,Oklahoma
21641,24,75226,11/4/14,541,42,Texas
89289,31,75353,11/4/14,203,20,Texas
74675,27,77015,11/4/14,708,75,Texas
33922,22,77040,11/4/14,577,63,Texas
31790,42,77075,11/4/14,216,30,Texas
33786,18,77346,11/4/14,188,43,Texas
19871,45,78285,11/4/14,609,82,Texas
33187,25,78405,11/4/14,644,50,Texas
88574,9,78415,11/4/14,981,44,Texas
39961,23,79710,11/4/14,493,17,Texas
27339,19,79940,11/4/14,310,18,Texas
5146,18,79955,11/4/14,718,59,Texas
53847,23,80127,11/4/14,859,49,Colorado
22105,24,80209,11/4/14,796,97,Colorado
62787,28,80249,11/4/14,484,87,Colorado
58255,30,80328,11/4/14,878,89,Colorado
54442,19,81015,11/4/14,202,30,Colorado
98960,18,84105,11/4/14,455,90,Utah
9242,31,84189,11/4/14,107,90,Utah
25056,17,85005,11/4/14,477,98,Arizona
2225,28,85099,11/4/14,677,10,Arizona
49495,29,85246,11/4/14,333,96,Arizona
64413,36,85255,11/4/14,670,98,Arizona
50700,30,85311,11/4/14,407,32,Arizona
92335,18,85737,11/4/14,262,7,Arizona
77952,28,87195,11/4/14,440,83,New Mexico
78978,21,88574,11/4/14,226,90,Texas
28571,24,90050,11/4/14,974,16,California
57960,32,90060,11/4/14,712,39,California
20885,22,92160,11/4/14,206,68,California
19344,43,92196,11/4/14,743,86,California
23634,21,92410,11/4/14,294,29,California
92157,25,92555,11/4/14,374,56,California
8540,28,92555,11/4/14,296,67,California
93756,14,93740,11/4/14,694,47,California
91777,17,94105,11/4/14,871,67,California
19717,26,94164,11/4/14,253,74,California
86700,24,94263,11/4/14,922,55,California
70549,32,94280,11/4/14,487,90,California
53326,7,95813,11/4/14,282,63,California
77017,34,97211,11/4/14,532,67,Oregon
99580,29,97405,11/4/14,799,81,Oregon
20704,25,98133,11/4/14,434,93,Washington
46800,25,98148,11/4/14,102,74,Washington
97100,36,98405,11/4/14,789,49,Washington
86906,20,98682,11/4/14,451,53,Washington
43195,26,1813,11/5/14,155,100,Massachusetts
62186,43,2119,11/5/14,387,49,Massachusetts
74802,24,6140,11/5/14,328,27,Connecticut
41177,17,6726,11/5/14,319,74,Connecticut
91942,22,6922,11/5/14,644,65,Connecticut
2251,9,7208,11/5/14,544,72,New Jersey
28999,28,7305,11/5/14,477,65,New Jersey
74537,26,10260,11/5/14,474,71,New York
27491,22,10270,11/5/14,303,76,New York
79566,11,10474,11/5/14,596,11,New York
89213,27,11044,11/5/14,785,51,New York
578,23,12222,11/5/14,406,62,New York
76750,31,13251,11/5/14,307,44,New York
10223,19,16565,11/5/14,847,82,Pennsylvania
24447,19,17126,11/5/14,820,33,Pennsylvania
2239,27,19714,11/5/14,491,44,Delaware
3199,27,20016,11/5/14,492,75,District of Columbia
8161,18,20205,11/5/14,187,25,District of Columbia
9146,23,20260,11/5/14,300,88,District of Columbia
5363,29,20520,11/5/14,644,88,District of Columbia
48813,26,20540,11/5/14,744,15,District of Columbia
70088,25,20546,11/5/14,291,11,District of Columbia
95201,24,20551,11/5/14,337,53,District of Columbia
32020,33,21211,11/5/14,420,89,Maryland
91920,25,21281,11/5/14,440,66,Maryland
94466,33,22111,11/5/14,772,99,Virginia
17709,24,22225,11/5/14,154,10,Virginia
67748,20,24014,11/5/14,276,58,Virginia
34558,25,27658,11/5/14,176,45,North Carolina
86521,24,28205,11/5/14,236,19,North Carolina
40894,34,28220,11/5/14,663,100,North Carolina
49686,25,28410,11/5/14,783,3,North Carolina
27098,28,30066,11/5/14,364,88,Georgia
2558,30,30316,11/5/14,134,76,Georgia
34884,34,30919,11/5/14,726,5,Georgia
45192,35,31998,11/5/14,400,26,Georgia
31745,31,32209,11/5/14,629,70,Florida
86749,18,32399,11/5/14,594,24,Florida
45562,21,32526,11/5/14,706,69,Florida
78261,24,32595,11/5/14,306,26,Florida
10423,33,32859,11/5/14,909,70,Florida
60164,38,33124,11/5/14,598,47,Florida
19283,35,33884,11/5/14,682,43,Florida
20581,15,35210,11/5/14,345,28,Alabama
8338,31,35895,11/5/14,122,24,Alabama
38780,35,37210,11/5/14,290,64,Tennessee
19449,36,37914,11/5/14,256,24,Tennessee
84126,30,40266,11/5/14,169,79,Kentucky
19822,22,40546,11/5/14,582,50,Kentucky
29104,15,40618,11/5/14,749,7,Kentucky
31026,21,43699,11/5/14,440,88,Ohio
42510,25,46015,11/5/14,256,11,Indiana
22498,29,48267,11/5/14,463,23,Michigan
79301,32,54915,11/5/14,276,91,Wisconsin
39540,34,55114,11/5/14,446,92,Minnesota
84229,23,55146,11/5/14,311,30,Minnesota
24374,16,55172,11/5/14,819,10,Minnesota
25531,26,55470,11/5/14,202,89,Minnesota
71755,25,55590,11/5/14,768,38,Minnesota
21709,26,58122,11/5/14,137,47,North Dakota
52684,25,60646,11/5/14,310,79,Illinois
75446,19,60657,11/5/14,439,86,Illinois
20591,18,61629,11/5/14,739,57,Illinois
51690,34,64160,11/5/14,959,87,Missouri
94369,28,64199,11/5/14,240,31,Missouri
23061,31,66276,11/5/14,913,74,Kansas
73391,31,66606,11/5/14,230,59,Kansas
35419,22,67210,11/5/14,116,82,Kansas
63819,24,67220,11/5/14,862,29,Kansas
19159,26,68144,11/5/14,649,62,Nebraska
87063,19,68505,11/5/14,248,87,Nebraska
68441,20,70836,11/5/14,249,85,Louisiana
98909,39,71166,11/5/14,609,68,Louisiana
52413,29,71213,11/5/14,487,54,Louisiana
3467,25,71914,11/5/14,340,65,Arkansas
26061,37,72204,11/5/14,511,97,Arkansas
9663,25,72215,11/5/14,817,97,Arkansas
51460,31,72222,11/5/14,747,61,Arkansas
29318,34,73114,11/5/14,184,67,Oklahoma
22077,27,73157,11/5/14,179,98,Oklahoma
48964,44,74108,11/5/14,272,17,Oklahoma
13301,26,75049,11/5/14,117,53,Texas
84207,23,75062,11/5/14,419,26,Texas
68337,26,75372,11/5/14,758,72,Texas
44002,21,75392,11/5/14,100,90,Texas
7734,29,76105,11/5/14,208,31,Texas
98357,24,76147,11/5/14,597,8,Texas
92073,23,76178,11/5/14,907,63,Texas
10471,33,77005,11/5/14,210,43,Texas
55074,33,77040,11/5/14,200,97,Texas
56409,37,77085,11/5/14,908,63,Texas
29368,29,78405,11/5/14,185,60,Texas
37350,30,79410,11/5/14,825,30,Texas
42373,25,79928,11/5/14,489,18,Texas
2250,25,79945,11/5/14,757,24,Texas
41298,32,79994,11/5/14,632,1,Texas
22124,30,80209,11/5/14,531,22,Colorado
5592,32,80235,11/5/14,288,61,Colorado
63606,35,80270,11/5/14,308,75,Colorado
12401,33,80951,11/5/14,945,92,Colorado
38530,33,80995,11/5/14,308,1,Colorado
90235,15,84409,11/5/14,848,26,Utah
89183,12,85053,11/5/14,475,86,Arizona
52046,26,85715,11/5/14,659,82,Arizona
43687,30,88006,11/5/14,738,26,New Mexico
41375,30,88514,11/5/14,250,75,Texas
24778,26,88563,11/5/14,633,58,Texas
62172,25,88579,11/5/14,436,35,Texas
99931,29,88584,11/5/14,810,29,Texas
79074,18,89140,11/5/14,447,41,Nevada
78255,25,89155,11/5/14,639,18,Nevada
99944,29,90087,11/5/14,991,54,California
96153,33,90410,11/5/14,572,93,California
18036,27,92127,11/5/14,248,43,California
74325,27,92137,11/5/14,833,8,California
87093,21,92405,11/5/14,711,41,California
3196,28,92710,11/5/14,890,50,California
91158,28,92717,11/5/14,547,82,California
52364,21,92835,11/5/14,176,53,California
11464,29,92867,11/5/14,620,27,California
18605,11,93778,11/5/14,270,11,California
52451,25,95155,11/5/14,527,45,California
32685,30,96825,11/5/14,123,82,Hawaii
21560,27,96845,11/5/14,102,9,Hawaii
97030,22,97211,11/5/14,110,83,Oregon
71798,40,97296,11/5/14,414,89,Oregon
89760,36,98042,11/5/14,508,80,Washington
50748,29,99260,11/5/14,319,12,Washington
9812,25,2119,11/6/14,837,59,Massachusetts
88790,23,2472,11/6/14,241,11,Massachusetts
99905,23,6533,11/6/14,316,46,Connecticut
82527,30,6673,11/6/14,686,86,Connecticut
40518,10,6854,11/6/14,816,19,Connecticut
30361,30,6922,11/6/14,502,54,Connecticut
6603,35,7305,11/6/14,640,58,New Jersey
89442,35,7505,11/6/14,999,40,New Jersey
23801,26,8922,11/6/14,923,6,New Jersey
1415,19,10110,11/6/14,663,100,New York
33927,16,10305,11/6/14,107,57,New York
58929,37,10633,11/6/14,798,89,New York
49963,27,11247,11/6/14,519,65,New York
36623,22,13224,11/6/14,805,78,New York
39361,14,14652,11/6/14,617,93,New York
61134,19,15220,11/6/14,615,77,Pennsylvania
10637,28,17105,11/6/14,305,95,Pennsylvania
61990,33,17140,11/6/14,269,96,Pennsylvania
57096,15,19146,11/6/14,533,61,Pennsylvania
40091,38,19892,11/6/14,745,82,Delaware
43615,21,20016,11/6/14,786,62,District of Columbia
12677,23,20099,11/6/14,711,85,District of Columbia
65366,25,20580,11/6/14,418,14,District of Columbia
57428,22,20591,11/6/14,211,36,District of Columbia
30162,33,20883,11/6/14,441,31,Maryland
38636,36,23213,11/6/14,652,83,Virginia
55904,9,23260,11/6/14,813,32,Virginia
7192,20,23324,11/6/14,567,34,Virginia
13253,20,23324,11/6/14,536,59,Virginia
15900,36,24020,11/6/14,512,53,Virginia
46345,20,24048,11/6/14,125,6,Virginia
6625,28,28256,11/6/14,158,24,North Carolina
90759,24,28263,11/6/14,796,70,North Carolina
68046,33,28410,11/6/14,660,97,North Carolina
31346,17,29905,11/6/14,340,44,South Carolina
91633,26,30045,11/6/14,760,13,Georgia
95685,19,30130,11/6/14,500,76,Georgia
43353,36,30195,11/6/14,945,39,Georgia
89381,32,30301,11/6/14,801,76,Georgia
64192,29,31904,11/6/14,574,91,Georgia
70042,22,31914,11/6/14,108,45,Georgia
91774,32,31998,11/6/14,784,28,Georgia
98570,20,32123,11/6/14,962,84,Florida
73412,38,32225,11/6/14,356,36,Florida
36532,18,32244,11/6/14,282,25,Florida
39776,20,32919,11/6/14,978,76,Florida
73434,47,33142,11/6/14,321,84,Florida
17094,28,33180,11/6/14,243,88,Florida
87531,33,33190,11/6/14,159,4,Florida
54183,16,33196,11/6/14,972,43,Florida
94638,30,33411,11/6/14,680,74,Florida
30277,30,33421,11/6/14,648,75,Florida
79350,33,33487,11/6/14,340,22,Florida
66991,16,33633,11/6/14,479,54,Florida
58741,17,34135,11/6/14,971,14,Florida
99842,30,34745,11/6/14,804,79,Florida
48372,39,37245,11/6/14,418,35,Tennessee
3515,15,38109,11/6/14,964,85,Tennessee
92308,5,39210,11/6/14,616,7,Mississippi
98136,24,40220,11/6/14,985,76,Kentucky
41276,30,43605,11/6/14,851,65,Ohio
62267,19,43615,11/6/14,110,93,Ohio
96394,25,44125,11/6/14,256,30,Ohio
54719,17,44310,11/6/14,275,90,Ohio
51740,20,47812,11/6/14,353,50,Indiana
46913,30,47937,11/6/14,822,95,Indiana
22629,17,53205,11/6/14,199,74,Wisconsin
53718,30,55458,11/6/14,351,44,Minnesota
28371,27,55480,11/6/14,710,47,Minnesota
7521,19,61629,11/6/14,275,23,Illinois
57779,24,62776,11/6/14,377,51,Illinois
12961,20,63131,11/6/14,273,43,Missouri
74586,27,64144,11/6/14,918,98,Missouri
24381,19,64187,11/6/14,527,10,Missouri
80418,21,70116,11/6/14,536,47,Louisiana
83722,30,73071,11/6/14,654,81,Oklahoma
5729,21,75323,11/6/14,467,60,Texas
17395,32,75705,11/6/14,400,69,Texas
31890,26,76121,11/6/14,101,40,Texas
63415,39,77030,11/6/14,852,60,Texas
5666,29,77070,11/6/14,551,47,Texas
62358,31,77218,11/6/14,403,64,Texas
60,17,78225,11/6/14,968,38,Texas
78341,21,78235,11/6/14,667,94,Texas
85421,24,78260,11/6/14,759,43,Texas
49653,25,79916,11/6/14,750,39,Texas
22688,19,80328,11/6/14,213,20,Colorado
50386,29,80925,11/6/14,702,64,Colorado
33057,10,83727,11/6/14,926,8,Idaho
19024,31,85020,11/6/14,906,44,Arizona
41580,28,85725,11/6/14,991,3,Arizona
19979,37,87115,11/6/14,645,89,New Mexico
84593,18,89012,11/6/14,978,65,Nevada
76320,33,89087,11/6/14,580,34,Nevada
5835,27,89140,11/6/14,258,68,Nevada
64345,40,90055,11/6/14,366,88,California
18988,22,91131,11/6/14,419,20,California
36805,26,92170,11/6/14,904,54,California
19179,32,93106,11/6/14,615,46,California
69371,18,94154,11/6/14,296,16,California
23624,13,94159,11/6/14,139,58,California
25217,26,94169,11/6/14,531,2,California
61116,18,94522,11/6/14,961,70,California
90311,40,94544,11/6/14,593,21,California
17314,10,94605,11/6/14,189,37,California
25423,35,94616,11/6/14,412,3,California
47076,34,95064,11/6/14,722,85,California
66622,23,95194,11/6/14,570,81,California
71651,34,95828,11/6/14,310,82,California
63390,14,95833,11/6/14,995,10,California
72928,32,96805,11/6/14,915,51,Hawaii
59387,37,96835,11/6/14,699,81,Hawaii
54216,33,98042,11/6/14,808,37,Washington
96230,34,98109,11/6/14,246,82,Washington
37907,11,98121,11/6/14,814,91,Washington
7472,38,98424,11/6/14,141,87,Washington
86255,27,2119,11/7/14,755,53,Massachusetts
63374,35,6120,11/7/14,380,11,Connecticut
90709,17,7505,11/7/14,810,75,New Jersey
56903,28,8603,11/7/14,721,1,New Jersey
2052,38,8695,11/7/14,915,46,New Jersey
2037,29,10454,11/7/14,530,95,New York
46020,7,10606,11/7/14,756,68,New York
97416,24,10633,11/7/14,296,34,New York
5060,19,11231,11/7/14,204,81,New York
63609,11,11499,11/7/14,580,2,New York
47506,36,14652,11/7/14,561,46,New York
22501,30,15210,11/7/14,861,68,Pennsylvania
48846,19,15225,11/7/14,885,28,Pennsylvania
21029,16,15230,11/7/14,313,12,Pennsylvania
11578,35,16565,11/7/14,649,99,Pennsylvania
96743,18,17110,11/7/14,802,76,Pennsylvania
7481,22,18018,11/7/14,848,18,Pennsylvania
43573,18,19178,11/7/14,724,42,Pennsylvania
60085,37,20022,11/7/14,408,23,District of Columbia
57733,14,20041,11/7/14,830,69,District of Columbia
82657,24,20041,11/7/14,584,2,District of Columbia
4224,43,20210,11/7/14,269,65,District of Columbia
25568,40,20508,11/7/14,980,73,District of Columbia
38934,19,21265,11/7/14,287,14,Maryland
15587,19,21281,11/7/14,834,25,Maryland
32327,32,22184,11/7/14,892,24,Virginia
25055,33,22301,11/7/14,840,57,Virginia
94310,38,23208,11/7/14,788,39,Virginia
39232,23,23277,11/7/14,901,72,Virginia
16193,37,23289,11/7/14,907,47,Virginia
14025,39,23514,11/7/14,135,46,Virginia
74542,30,25305,11/7/14,661,79,West Virginia
30020,20,26505,11/7/14,552,71,West Virginia
21173,36,27690,11/7/14,196,7,North Carolina
70883,21,29220,11/7/14,336,58,South Carolina
78821,28,29416,11/7/14,332,58,South Carolina
34045,20,29625,11/7/14,604,27,South Carolina
44626,32,30301,11/7/14,146,67,Georgia
92789,21,30356,11/7/14,103,70,Georgia
60839,28,31205,11/7/14,619,67,Georgia
74026,32,31605,11/7/14,197,80,Georgia
43199,25,31704,11/7/14,113,32,Georgia
19668,28,32505,11/7/14,503,23,Florida
7567,23,32627,11/7/14,620,89,Florida
19580,22,33190,11/7/14,844,91,Florida
44992,30,33336,11/7/14,348,68,Florida
60281,24,33345,11/7/14,808,82,Florida
61757,16,33405,11/7/14,303,10,Florida
75108,16,33610,11/7/14,892,36,Florida
7308,26,33915,11/7/14,932,10,Florida
30906,18,34282,11/7/14,163,86,Florida
12303,23,34290,11/7/14,686,84,Florida
12281,24,34620,11/7/14,368,5,Florida
37858,22,35220,11/7/14,843,37,Alabama
12957,9,35263,11/7/14,461,32,Alabama
88135,25,35290,11/7/14,282,97,Alabama
51448,31,35487,11/7/14,595,89,Alabama
14009,35,35487,11/7/14,696,29,Alabama
30156,32,35805,11/7/14,990,48,Alabama
90254,13,37416,11/7/14,714,43,Tennessee
6764,29,38104,11/7/14,182,61,Tennessee
77755,21,38150,11/7/14,628,95,Tennessee
87065,16,38188,11/7/14,796,4,Tennessee
77924,25,39505,11/7/14,250,13,Mississippi
46932,21,40215,11/7/14,316,75,Kentucky
33419,24,40293,11/7/14,863,40,Kentucky
19805,32,40293,11/7/14,653,99,Kentucky
7591,21,40581,11/7/14,307,7,Kentucky
73866,32,40745,11/7/14,164,82,Kentucky
21386,30,44105,11/7/14,411,47,Ohio
7680,25,44111,11/7/14,978,55,Ohio
36132,22,44185,11/7/14,302,47,Ohio
12597,12,45218,11/7/14,814,88,Ohio
82585,25,45223,11/7/14,273,24,Ohio
23129,24,45228,11/7/14,234,20,Ohio
51918,32,46221,11/7/14,774,43,Indiana
13628,37,46226,11/7/14,649,12,Indiana
92728,21,46266,11/7/14,864,12,Indiana
15655,17,46862,11/7/14,159,88,Indiana
23041,18,48258,11/7/14,664,26,Michigan
82346,37,48555,11/7/14,225,100,Michigan
26892,30,50369,11/7/14,540,18,Iowa
65128,23,52245,11/7/14,852,72,Iowa
51166,26,53220,11/7/14,690,47,Wisconsin
82112,39,53779,11/7/14,690,54,Wisconsin
3788,34,55127,11/7/14,939,66,Minnesota
4792,25,55572,11/7/14,171,2,Minnesota
9901,20,57198,11/7/14,847,46,South Dakota
85163,16,60674,11/7/14,184,64,Illinois
54772,31,61651,11/7/14,316,60,Illinois
56775,23,64160,11/7/14,953,68,Missouri
19825,31,65810,11/7/14,176,11,Missouri
97456,22,67220,11/7/14,806,23,Kansas
17591,30,68124,11/7/14,378,66,Nebraska
12807,25,70894,11/7/14,668,60,Louisiana
81972,29,73142,11/7/14,497,39,Oklahoma
21287,27,75277,11/7/14,187,12,Texas
49226,28,75358,11/7/14,252,77,Texas
5937,20,77065,11/7/14,730,80,Texas
68402,10,77281,11/7/14,448,95,Texas
38729,35,77705,11/7/14,399,6,Texas
88071,21,78210,11/7/14,502,84,Texas
89397,29,78210,11/7/14,380,47,Texas
17447,21,78744,11/7/14,137,75,Texas
67784,13,78769,11/7/14,273,9,Texas
27633,24,79116,11/7/14,861,32,Texas
82741,32,80005,11/7/14,288,37,Colorado
72082,32,80044,11/7/14,727,71,Colorado
19023,19,84145,11/7/14,211,64,Utah
8920,21,85015,11/7/14,836,4,Arizona
89217,8,85020,11/7/14,584,77,Arizona
69035,22,85077,11/7/14,220,30,Arizona
97097,15,87110,11/7/14,706,25,New Mexico
59805,29,88579,11/7/14,370,23,Texas
87123,33,89012,11/7/14,765,25,Nevada
42627,30,89505,11/7/14,680,67,Nevada
2235,10,89714,11/7/14,806,31,Nevada
10565,30,90310,11/7/14,913,91,California
5858,33,90505,11/7/14,205,57,California
17507,33,90510,11/7/14,957,56,California
55883,17,91411,11/7/14,892,2,California
16372,30,92115,11/7/14,277,30,California
55055,36,92186,11/7/14,870,86,California
2540,21,92710,11/7/14,714,24,California
62756,31,92710,11/7/14,960,73,California
41465,20,92862,11/7/14,697,33,California
78284,38,93106,11/7/14,585,76,California
17122,21,93150,11/7/14,729,25,California
42332,32,93709,11/7/14,705,86,California
37632,36,94042,11/7/14,984,23,California
86831,44,94110,11/7/14,181,37,California
32945,26,94616,11/7/14,382,77,California
54424,30,95219,11/7/14,478,69,California
14402,22,95865,11/7/14,809,27,California
94787,42,97075,11/7/14,434,55,Oregon
88723,38,98115,11/7/14,787,77,Washington
59200,17,1654,11/8/14,514,13,Massachusetts
19033,27,2453,11/8/14,237,76,Massachusetts
41447,11,6705,11/8/14,770,97,Connecticut
81126,37,6859,11/8/14,590,97,Connecticut
94863,24,8608,11/8/14,440,32,New Jersey
63934,32,10125,11/8/14,947,97,New York
58651,21,10165,11/8/14,884,61,New York
4457,35,10454,11/8/14,417,14,New York
12803,27,11215,11/8/14,576,70,New York
68227,28,11480,11/8/14,605,100,New York
33867,25,11499,11/8/14,272,14,New York
78534,29,12210,11/8/14,809,60,New York
14579,21,13210,11/8/14,574,89,New York
51192,32,13251,11/8/14,954,44,New York
38423,29,14646,11/8/14,723,38,New York
7101,36,15240,11/8/14,264,82,Pennsylvania
52519,39,15286,11/8/14,170,81,Pennsylvania
90740,39,19136,11/8/14,752,84,Pennsylvania
80287,27,19191,11/8/14,629,47,Pennsylvania
44136,8,20404,11/8/14,950,88,District of Columbia
62666,16,20910,11/8/14,256,99,Maryland
20476,7,22036,11/8/14,672,84,Virginia
78730,30,23293,11/8/14,493,63,Virginia
58816,22,27157,11/8/14,496,74,North Carolina
59457,27,28405,11/8/14,111,24,North Carolina
74390,27,29203,11/8/14,297,92,South Carolina
67830,7,29416,11/8/14,676,10,South Carolina
48490,24,29625,11/8/14,591,99,South Carolina
27750,29,30022,11/8/14,495,42,Georgia
60198,23,30096,11/8/14,183,65,Georgia
80087,28,30245,11/8/14,750,54,Georgia
26925,23,30368,11/8/14,923,80,Georgia
48515,23,31190,11/8/14,600,98,Georgia
24698,18,32220,11/8/14,479,22,Florida
28325,34,32225,11/8/14,875,13,Florida
63174,27,32244,11/8/14,674,67,Florida
90803,23,32520,11/8/14,266,91,Florida
78309,23,32803,11/8/14,275,96,Florida
81744,24,32885,11/8/14,857,78,Florida
28101,21,33134,11/8/14,896,98,Florida
42095,31,33180,11/8/14,325,66,Florida
19969,30,33190,11/8/14,943,70,Florida
74710,34,33543,11/8/14,789,67,Florida
63132,33,33633,11/8/14,308,15,Florida
23910,39,33705,11/8/14,622,47,Florida
51011,26,36205,11/8/14,853,39,Alabama
59906,33,36628,11/8/14,665,26,Alabama
65811,26,36641,11/8/14,898,39,Alabama
6549,31,37450,11/8/14,240,42,Tennessee
13389,20,39305,11/8/14,342,11,Mississippi
88754,24,40510,11/8/14,348,64,Kentucky
80148,25,40591,11/8/14,386,90,Kentucky
9662,22,43615,11/8/14,689,97,Ohio
69330,20,44720,11/8/14,366,21,Ohio
75789,16,45213,11/8/14,894,10,Ohio
17282,35,45505,11/8/14,808,28,Ohio
24262,27,47732,11/8/14,383,34,Indiana
73839,22,47812,11/8/14,964,96,Indiana
32098,41,48107,11/8/14,393,23,Michigan
26921,24,48335,11/8/14,979,34,Michigan
66179,42,50706,11/8/14,440,88,Iowa
42679,35,52410,11/8/14,528,13,Iowa
49205,28,55423,11/8/14,498,40,Minnesota
22718,34,55436,11/8/14,542,61,Minnesota
66677,7,55551,11/8/14,535,8,Minnesota
49522,27,55565,11/8/14,738,80,Minnesota
79406,19,55573,11/8/14,838,13,Minnesota
62231,27,57110,11/8/14,572,85,South Dakota
61361,25,60505,11/8/14,593,91,Illinois
92533,34,60636,11/8/14,478,43,Illinois
5983,27,64187,11/8/14,587,60,Missouri
54382,13,65898,11/8/14,332,26,Missouri
58536,25,66112,11/8/14,187,62,Kansas
66596,12,68134,11/8/14,908,52,Nebraska
10442,37,68524,11/8/14,138,65,Nebraska
58709,18,70505,11/8/14,575,92,Louisiana
21849,21,73157,11/8/14,135,38,Oklahoma
43593,14,73173,11/8/14,969,52,Oklahoma
92581,56,73173,11/8/14,548,34,Oklahoma
66829,27,75216,11/8/14,974,80,Texas
10871,37,75507,11/8/14,189,87,Texas
81495,31,76178,11/8/14,896,97,Texas
45122,26,77240,11/8/14,471,40,Texas
42896,21,77293,11/8/14,557,31,Texas
84803,32,77293,11/8/14,309,82,Texas
92127,21,78721,11/8/14,508,87,Texas
69280,17,79105,11/8/14,581,39,Texas
30932,21,79923,11/8/14,593,65,Texas
25112,25,80223,11/8/14,452,67,Colorado
5372,23,80270,11/8/14,738,87,Colorado
4596,26,80305,11/8/14,724,20,Colorado
62548,21,82007,11/8/14,195,8,Wyoming
42038,33,83405,11/8/14,634,77,Idaho
10081,25,84110,11/8/14,184,37,Utah
96926,29,84110,11/8/14,638,48,Utah
32625,30,84115,11/8/14,261,54,Utah
98251,25,85020,11/8/14,206,8,Arizona
18107,20,85035,11/8/14,960,91,Arizona
36602,24,85297,11/8/14,348,85,Arizona
84185,34,85754,11/8/14,818,44,Arizona
80079,29,87140,11/8/14,450,57,New Mexico
99709,12,90010,11/8/14,884,80,California
45853,31,90189,11/8/14,356,14,California
34353,19,92137,11/8/14,863,90,California
49328,22,92176,11/8/14,119,22,California
73238,23,92883,11/8/14,489,62,California
98721,8,93407,11/8/14,863,32,California
68821,22,93584,11/8/14,473,65,California
47395,13,93704,11/8/14,547,87,California
41097,24,94089,11/8/14,293,2,California
3712,22,94110,11/8/14,774,8,California
9076,36,94237,11/8/14,127,31,California
72003,27,94245,11/8/14,577,98,California
82317,26,94280,11/8/14,483,22,California
79356,25,94286,11/8/14,739,33,California
45531,38,94302,11/8/14,474,54,California
62394,38,95064,11/8/14,648,33,California
33872,28,95128,11/8/14,515,38,California
77445,41,95150,11/8/14,603,91,California
63889,22,95298,11/8/14,473,10,California
11722,26,95894,11/8/14,996,13,California
16244,25,96154,11/8/14,918,31,California
97018,26,96810,11/8/14,569,50,Hawaii
83690,33,97211,11/8/14,849,62,Oregon
35162,9,97240,11/8/14,460,4,Oregon
405,27,98506,11/8/14,792,43,Washington
6661,19,2283,11/9/14,721,52,Massachusetts
40991,37,2298,11/9/14,882,70,Massachusetts
79522,45,2298,11/9/14,683,46,Massachusetts
88627,22,6859,11/9/14,193,85,Connecticut
79615,28,6905,11/9/14,184,35,Connecticut
99783,30,7310,11/9/14,979,33,New Jersey
67096,42,10170,11/9/14,414,40,New York
16340,30,12205,11/9/14,262,69,New York
82985,26,12237,11/9/14,346,1,New York
88743,27,12242,11/9/14,767,28,New York
24103,31,16107,11/9/14,332,83,Pennsylvania
30962,23,16565,11/9/14,105,12,Pennsylvania
90884,33,17126,11/9/14,408,1,Pennsylvania
49855,28,18018,11/9/14,392,65,Pennsylvania
12019,7,19178,11/9/14,451,63,Pennsylvania
39840,27,19191,11/9/14,568,67,Pennsylvania
45572,27,19892,11/9/14,777,44,Delaware
76296,34,20022,11/9/14,666,72,District of Columbia
28687,23,20310,11/9/14,583,37,District of Columbia
55817,26,20310,11/9/14,462,38,District of Columbia
23312,28,20546,11/9/14,692,4,District of Columbia
66813,15,24029,11/9/14,916,56,Virginia
35008,19,24048,11/9/14,324,1,Virginia
34680,30,25709,11/9/14,919,27,West Virginia
53880,16,27610,11/9/14,372,84,North Carolina
98399,16,29215,11/9/14,503,46,South Carolina
85501,26,29240,11/9/14,606,38,South Carolina
21030,20,29505,11/9/14,866,68,South Carolina
89650,29,31605,11/9/14,518,90,Georgia
92510,15,32405,11/9/14,921,6,Florida
82095,36,32830,11/9/14,684,100,Florida
23700,23,32891,11/9/14,825,1,Florida
32574,27,32891,11/9/14,737,39,Florida
95513,15,33069,11/9/14,766,29,Florida
56858,30,33261,11/9/14,291,69,Florida
89121,38,33283,11/9/14,102,78,Florida
34846,29,33961,11/9/14,659,33,Florida
51399,31,33961,11/9/14,271,34,Florida
101,34,35205,11/9/14,895,58,Alabama
99279,41,35290,11/9/14,926,76,Alabama
13337,17,35905,11/9/14,459,71,Alabama
39280,17,38114,11/9/14,995,60,Tennessee
95312,26,38181,11/9/14,122,28,Tennessee
97553,35,39282,11/9/14,297,35,Mississippi
19295,14,43226,11/9/14,296,75,Ohio
60323,33,44105,11/9/14,279,35,Ohio
32253,21,44710,11/9/14,930,27,Ohio
97082,30,45243,11/9/14,975,68,Ohio
27074,39,45243,11/9/14,802,75,Ohio
97983,36,46202,11/9/14,759,65,Indiana
