_id,event_date,event_hour,event,e_count
137994234,1/24/2013,6,Viewed Ad,1
138215811,2/15/2013,11,Viewed Ad,1
138215811,3/8/2013,19,Viewed Ad,1
138265993,1/29/2013,21,Viewed Ad,1
138276015,1/2/2013,16,Viewed Ad,1
138312313,1/31/2013,19,Viewed Ad,1
138379705,2/4/2013,14,Viewed Ad,1
138454255,2/5/2013,16,Viewed Ad,1
138522778,2/9/2013,11,Viewed Ad,1
138522778,2/5/2013,19,Viewed Ad,1
138523004,1/26/2013,21,Viewed Ad,1
138572586,2/12/2013,15,Viewed Ad,1
138572586,3/7/2013,21,Viewed Ad,1
138653342,2/27/2013,10,Viewed Ad,1
138682060,1/5/2013,10,Viewed Ad,1
139145404,2/15/2013,10,Viewed Ad,1
139213100,2/14/2013,4,Viewed Ad,1
139261593,2/23/2013,16,Viewed Ad,1
139303744,2/23/2013,18,Viewed Ad,1
139310871,3/8/2013,22,Viewed Ad,1
139336549,2/9/2013,9,Viewed Ad,1
139361017,3/9/2013,3,Viewed Ad,1
139742138,2/24/2013,6,Viewed Ad,1
139795769,3/6/2013,7,Viewed Ad,1
139814159,3/8/2013,1,Viewed Ad,1
139865663,3/8/2013,15,Viewed Ad,1
139921638,3/9/2013,3,Viewed Ad,1
140018874,1/30/2013,21,Viewed Ad,1
140038372,1/24/2013,11,Viewed Ad,1
140095641,2/17/2013,13,Viewed Ad,1
140325915,2/16/2013,0,Viewed Ad,1
140654069,3/2/2013,8,Viewed Ad,1
141015141,1/3/2013,21,Viewed Ad,1
141393068,1/4/2013,21,Viewed Ad,1
141482685,3/3/2013,9,Viewed Ad,1
141482685,1/10/2013,20,Viewed Ad,1
141533824,2/3/2013,3,Viewed Ad,1
141533824,3/3/2013,7,Viewed Ad,1
141549652,1/10/2013,2,Viewed Ad,1
141573263,1/2/2013,12,Viewed Ad,1
141640854,2/18/2013,0,Viewed Ad,1
141690897,3/9/2013,4,Viewed Ad,1
141690997,2/7/2013,19,Viewed Ad,1
141824591,2/25/2013,7,Viewed Ad,1
141953252,2/4/2013,8,Viewed Ad,1
141973642,2/21/2013,14,Viewed Ad,1
142008441,2/2/2013,14,Viewed Ad,1
142077638,2/23/2013,11,Viewed Ad,1
142105792,2/22/2013,3,Viewed Ad,1
142273148,2/15/2013,18,Viewed Ad,1
142273148,2/16/2013,18,Viewed Ad,1
142285713,1/4/2013,2,Viewed Ad,1
142301626,3/1/2013,10,Viewed Ad,1
142314469,1/7/2013,13,Viewed Ad,1
142319598,1/30/2013,16,Viewed Ad,1
142319598,1/2/2013,22,Viewed Ad,1
142355740,3/2/2013,10,Viewed Ad,1
142480758,1/19/2013,22,Viewed Ad,1
142633400,3/3/2013,8,Viewed Ad,1
142701138,1/12/2013,22,Viewed Ad,1
142724751,2/6/2013,19,Viewed Ad,1
142756804,1/21/2013,19,Viewed Ad,1
142781439,2/2/2013,5,Viewed Ad,1
142781439,2/6/2013,18,Viewed Ad,1
142781439,1/9/2013,9,Viewed Ad,1
142796141,2/14/2013,4,Viewed Ad,1
142796141,1/26/2013,9,Viewed Ad,1
142831626,2/17/2013,8,Viewed Ad,1
142867542,2/25/2013,12,Viewed Ad,1
143081611,3/6/2013,2,Viewed Ad,1
143081611,1/31/2013,21,Viewed Ad,1
143081611,3/9/2013,14,Viewed Ad,1
143187068,3/7/2013,6,Viewed Ad,1
143248319,2/27/2013,2,Viewed Ad,1
143349235,3/3/2013,20,Viewed Ad,1
143446082,2/2/2013,18,Viewed Ad,1
143455532,3/3/2013,10,Viewed Ad,1
143469532,3/9/2013,13,Viewed Ad,1
143769086,2/14/2013,1,Viewed Ad,1
143819867,2/14/2013,1,Viewed Ad,1
143819867,1/9/2013,13,Viewed Ad,1
143906640,3/2/2013,15,Viewed Ad,1
143906640,1/21/2013,20,Viewed Ad,1
144066378,2/16/2013,11,Viewed Ad,1
144859753,1/30/2013,14,Viewed Ad,1
145024890,3/1/2013,18,Viewed Ad,1
145024890,1/10/2013,7,Viewed Ad,1
145229807,2/7/2013,2,Viewed Ad,1
145247300,2/20/2013,19,Viewed Ad,1
145247300,3/5/2013,12,Viewed Ad,1
145281816,2/14/2013,10,Viewed Ad,1
145719249,1/18/2013,3,Viewed Ad,1
145872498,1/11/2013,13,Viewed Ad,1
146012329,2/14/2013,8,Viewed Ad,1
146028547,1/27/2013,4,Viewed Ad,1
146119945,1/25/2013,2,Viewed Ad,1
146350711,2/19/2013,23,Viewed Ad,1
146517015,1/13/2013,9,Viewed Ad,1
146583957,2/16/2013,7,Viewed Ad,1
146633629,2/10/2013,13,Viewed Ad,1
146686572,2/24/2013,7,Viewed Ad,1
146739982,1/24/2013,22,Viewed Ad,1
146767390,3/2/2013,4,Viewed Ad,1
146780765,3/7/2013,21,Viewed Ad,1
146781440,1/1/2013,17,Viewed Ad,1
146781440,1/10/2013,21,Viewed Ad,1
146829626,2/17/2013,17,Viewed Ad,1
146983682,2/23/2013,16,Viewed Ad,1
147248463,1/27/2013,15,Viewed Ad,1
147329522,2/28/2013,20,Viewed Ad,1
147401736,3/1/2013,11,Viewed Ad,1
147533173,3/6/2013,15,Viewed Ad,1
147550494,3/7/2013,10,Viewed Ad,1
147550494,3/3/2013,19,Viewed Ad,1
147550494,3/9/2013,0,Viewed Ad,1
147788948,3/5/2013,15,Viewed Ad,1
147856871,2/26/2013,21,Viewed Ad,1
148616511,1/15/2013,23,Viewed Ad,1
148616511,2/22/2013,23,Viewed Ad,1
149168565,2/18/2013,20,Viewed Ad,1
149240760,2/5/2013,23,Viewed Ad,1
149255365,1/8/2013,16,Viewed Ad,1
149262292,1/9/2013,2,Viewed Ad,1
149509829,1/15/2013,12,Viewed Ad,1
149513192,1/16/2013,5,Viewed Ad,1
149578978,1/16/2013,18,Viewed Ad,1
149718445,1/19/2013,16,Viewed Ad,1
150393803,2/17/2013,4,Viewed Ad,1
150495048,1/30/2013,3,Viewed Ad,1
150563995,2/21/2013,15,Viewed Ad,1
150595286,2/5/2013,16,Viewed Ad,1
150801414,2/9/2013,8,Viewed Ad,1
150804788,2/10/2013,3,Viewed Ad,1
151171266,1/12/2013,12,Viewed Ad,1
151238848,1/21/2013,6,Viewed Ad,1
151283117,3/7/2013,0,Viewed Ad,1
151700074,2/24/2013,17,Viewed Ad,1
151784481,1/20/2013,5,Viewed Ad,1
151784481,1/15/2013,12,Viewed Ad,1
151946077,1/24/2013,5,Viewed Ad,1
152002542,1/21/2013,3,Viewed Ad,1
152225586,1/3/2013,21,Viewed Ad,1
152225586,1/28/2013,14,Viewed Ad,1
152225586,1/25/2013,12,Viewed Ad,1
152302930,1/4/2013,7,Viewed Ad,1
152303885,1/15/2013,23,Viewed Ad,1
152378268,1/22/2013,13,Viewed Ad,1
152758579,1/12/2013,19,Viewed Ad,1
152798620,1/13/2013,13,Viewed Ad,1
152913732,1/6/2013,4,Viewed Ad,1
153082629,3/2/2013,4,Viewed Ad,1
153087738,2/8/2013,5,Viewed Ad,1
153203874,1/23/2013,18,Viewed Ad,1
153212848,1/26/2013,9,Viewed Ad,1
153256655,2/1/2013,6,Viewed Ad,1
153438581,3/8/2013,11,Viewed Ad,1
153438581,1/30/2013,23,Viewed Ad,1
153438581,1/8/2013,11,Viewed Ad,1
153474026,3/9/2013,6,Viewed Ad,1
153544195,2/10/2013,17,Viewed Ad,1
153562810,1/2/2013,0,Viewed Ad,1
153562810,3/6/2013,19,Viewed Ad,1
153607238,1/21/2013,3,Viewed Ad,1
153616162,2/13/2013,18,Viewed Ad,1
153616162,1/31/2013,16,Viewed Ad,1
153744792,1/5/2013,8,Viewed Ad,1
153926034,2/21/2013,19,Viewed Ad,1
154122874,2/13/2013,4,Viewed Ad,1
154169951,3/3/2013,0,Viewed Ad,1
154193045,1/30/2013,14,Viewed Ad,1
154241595,1/21/2013,14,Viewed Ad,1
154517962,2/22/2013,16,Viewed Ad,1
154518477,1/15/2013,6,Viewed Ad,1
154725629,1/1/2013,10,Viewed Ad,1
155050124,3/8/2013,23,Viewed Ad,1
155067894,1/8/2013,2,Viewed Ad,1
155104397,1/25/2013,6,Viewed Ad,1
155104397,2/2/2013,2,Viewed Ad,1
155184500,1/27/2013,3,Viewed Ad,1
155222004,2/27/2013,13,Viewed Ad,1
155298775,2/2/2013,11,Viewed Ad,1
155298775,2/19/2013,17,Viewed Ad,1
155339862,1/6/2013,22,Viewed Ad,1
155441992,3/7/2013,3,Viewed Ad,1
155545505,2/2/2013,13,Viewed Ad,1
155554783,1/18/2013,14,Viewed Ad,1
155574732,2/13/2013,8,Viewed Ad,1
155623680,1/31/2013,21,Viewed Ad,1
155934534,3/9/2013,0,Viewed Ad,1
155945050,1/23/2013,22,Viewed Ad,1
155945050,2/17/2013,5,Viewed Ad,1
156080197,2/26/2013,4,Viewed Ad,1
156191748,2/8/2013,8,Viewed Ad,1
156384885,2/3/2013,20,Viewed Ad,1
156384885,2/15/2013,3,Viewed Ad,1
156384885,2/22/2013,9,Viewed Ad,1
156488058,2/4/2013,0,Viewed Ad,1
156490091,3/6/2013,0,Viewed Ad,1
156490091,2/6/2013,5,Viewed Ad,1
156508936,2/13/2013,15,Viewed Ad,1
157045950,2/4/2013,6,Viewed Ad,1
157057430,1/19/2013,5,Viewed Ad,1
157235683,1/1/2013,1,Viewed Ad,1
157432868,1/5/2013,0,Viewed Ad,1
157643328,2/22/2013,18,Viewed Ad,1
158167258,2/4/2013,17,Viewed Ad,1
158475174,1/14/2013,0,Viewed Ad,1
158485229,1/6/2013,19,Viewed Ad,1
158704607,2/1/2013,22,Viewed Ad,1
158958859,2/28/2013,15,Viewed Ad,1
159169270,2/5/2013,0,Viewed Ad,1
159224234,1/24/2013,1,Viewed Ad,1
159404545,2/17/2013,3,Viewed Ad,1
159441135,1/6/2013,16,Viewed Ad,1
159496427,2/14/2013,18,Viewed Ad,1
159633191,2/16/2013,3,Viewed Ad,1
159636555,2/16/2013,12,Viewed Ad,1
160444468,3/7/2013,12,Viewed Ad,1
160446231,3/2/2013,14,Viewed Ad,1
160446231,1/26/2013,10,Viewed Ad,1
160492891,3/3/2013,2,Viewed Ad,1
160492891,1/21/2013,15,Viewed Ad,1
160521233,3/3/2013,5,Viewed Ad,1
160640871,2/12/2013,12,Viewed Ad,1
160640871,1/14/2013,13,Viewed Ad,1
160672621,3/8/2013,0,Viewed Ad,1
160763393,1/4/2013,23,Viewed Ad,1
161559388,1/1/2013,21,Viewed Ad,1
161559388,2/16/2013,16,Viewed Ad,1
161650834,2/10/2013,1,Viewed Ad,1
161679683,2/2/2013,12,Viewed Ad,1
161748425,2/9/2013,16,Viewed Ad,1
161841169,2/27/2013,1,Viewed Ad,1
161863082,1/12/2013,9,Viewed Ad,1
162145751,1/3/2013,2,Viewed Ad,1
162339802,1/7/2013,22,Viewed Ad,1
162459630,1/11/2013,3,Viewed Ad,1
162596966,2/25/2013,6,Viewed Ad,1
162725772,1/21/2013,22,Viewed Ad,1
162866428,2/4/2013,4,Viewed Ad,1
163123020,1/27/2013,5,Viewed Ad,1
163148899,1/29/2013,21,Viewed Ad,1
163376945,2/6/2013,14,Viewed Ad,1
163463947,2/10/2013,8,Viewed Ad,1
163474687,2/27/2013,13,Viewed Ad,1
163796553,2/9/2013,14,Viewed Ad,1
163865106,2/16/2013,20,Viewed Ad,1
163888747,1/11/2013,1,Viewed Ad,1
163888747,3/5/2013,14,Viewed Ad,1
164042088,1/13/2013,22,Viewed Ad,1
164142796,1/13/2013,16,Viewed Ad,1
164277625,2/26/2013,16,Viewed Ad,1
164373756,3/1/2013,22,Viewed Ad,1
164457557,3/2/2013,11,Viewed Ad,1
164861778,1/18/2013,3,Viewed Ad,1
164935725,3/8/2013,18,Viewed Ad,1
164939558,3/9/2013,1,Viewed Ad,1
165080306,1/5/2013,7,Viewed Ad,1
165189014,1/1/2013,5,Viewed Ad,1
165221200,2/7/2013,9,Viewed Ad,1
165295622,3/9/2013,10,Viewed Ad,1
165363611,2/26/2013,8,Viewed Ad,1
165363611,2/27/2013,16,Viewed Ad,1
165852756,1/8/2013,9,Viewed Ad,1
165852756,2/24/2013,8,Viewed Ad,1
165974960,2/5/2013,12,Viewed Ad,1
165982352,3/8/2013,16,Viewed Ad,1
165982352,1/6/2013,18,Viewed Ad,1
166108795,1/20/2013,15,Viewed Ad,1
166343351,2/16/2013,15,Viewed Ad,1
166406537,1/18/2013,14,Viewed Ad,1
166560848,2/3/2013,18,Viewed Ad,2
166616416,2/19/2013,12,Viewed Ad,1
166628782,3/9/2013,13,Viewed Ad,1
166628782,1/15/2013,12,Viewed Ad,1
166632832,3/5/2013,19,Viewed Ad,1
166711971,2/15/2013,3,Viewed Ad,1
167186860,1/16/2013,10,Viewed Ad,1
167216241,1/3/2013,5,Viewed Ad,1
167251837,2/26/2013,20,Viewed Ad,1
167351435,1/15/2013,0,Viewed Ad,1
167373853,1/21/2013,6,Viewed Ad,1
167440719,1/22/2013,19,Viewed Ad,1
167483762,2/6/2013,17,Viewed Ad,1
167491918,2/6/2013,6,Viewed Ad,1
167491918,1/12/2013,13,Viewed Ad,1
167511699,2/23/2013,3,Viewed Ad,1
167511699,1/6/2013,8,Viewed Ad,1
167826747,1/9/2013,3,Viewed Ad,1
168188435,1/8/2013,8,Viewed Ad,1
168192287,1/6/2013,4,Viewed Ad,1
168240918,2/3/2013,22,Viewed Ad,1
168373465,1/13/2013,9,Viewed Ad,1
169004625,2/5/2013,11,Viewed Ad,1
169085776,3/5/2013,16,Viewed Ad,1
169085776,3/7/2013,11,Viewed Ad,1
169226148,1/19/2013,1,Viewed Ad,1
169226148,2/11/2013,21,Viewed Ad,1
169226148,2/2/2013,22,Viewed Ad,1
169259192,1/27/2013,17,Viewed Ad,1
169259192,1/25/2013,12,Viewed Ad,1
169735243,2/6/2013,12,Viewed Ad,1
169738305,2/11/2013,22,Viewed Ad,1
169738305,1/25/2013,16,Viewed Ad,1
169738305,1/27/2013,21,Viewed Ad,1
169809393,2/11/2013,13,Viewed Ad,1
169880886,1/14/2013,17,Viewed Ad,1
169934706,3/7/2013,10,Viewed Ad,1
170079187,1/4/2013,4,Viewed Ad,1
170089700,1/24/2013,6,Viewed Ad,1
170243044,3/3/2013,19,Viewed Ad,1
170243044,3/8/2013,11,Viewed Ad,1
170292816,2/25/2013,6,Viewed Ad,1
170503927,2/19/2013,5,Viewed Ad,1
170865100,2/17/2013,3,Viewed Ad,1
170918083,2/19/2013,12,Viewed Ad,1
171115056,1/30/2013,21,Viewed Ad,1
171295029,3/8/2013,17,Viewed Ad,1
171443039,1/4/2013,0,Viewed Ad,1
171470493,1/26/2013,19,Viewed Ad,1
171571148,1/6/2013,1,Viewed Ad,1
171571148,2/19/2013,15,Viewed Ad,1
171650767,2/17/2013,16,Viewed Ad,1
171842361,1/15/2013,13,Viewed Ad,1
171843341,1/17/2013,20,Viewed Ad,1
171997702,2/9/2013,15,Viewed Ad,1
171997702,2/7/2013,5,Viewed Ad,1
171998488,1/23/2013,17,Viewed Ad,1
172031103,1/13/2013,7,Viewed Ad,1
172077278,3/2/2013,1,Viewed Ad,1
172152133,1/29/2013,9,Viewed Ad,1
172257853,1/26/2013,13,Viewed Ad,1
172374647,1/27/2013,19,Viewed Ad,1
172562294,2/11/2013,3,Viewed Ad,1
172646562,1/25/2013,21,Viewed Ad,1
172726627,1/7/2013,7,Viewed Ad,1
172823271,2/2/2013,20,Viewed Ad,1
172852472,2/4/2013,23,Viewed Ad,1
173073738,2/11/2013,15,Viewed Ad,1
173073738,1/6/2013,4,Viewed Ad,1
173073738,1/20/2013,23,Viewed Ad,1
173146159,2/11/2013,22,Viewed Ad,1
173512150,2/22/2013,2,Viewed Ad,1
173695840,1/18/2013,14,Viewed Ad,1
173945802,1/25/2013,12,Viewed Ad,1
174062907,3/8/2013,11,Viewed Ad,1
174062907,2/26/2013,23,Viewed Ad,1
174149876,1/24/2013,10,Viewed Ad,1
174161380,3/5/2013,12,Viewed Ad,1
174165572,1/29/2013,19,Viewed Ad,1
174418456,2/9/2013,2,Viewed Ad,1
174418456,1/6/2013,19,Viewed Ad,1
174584096,2/17/2013,6,Viewed Ad,1
174747802,1/8/2013,18,Viewed Ad,1
174747802,2/2/2013,17,Viewed Ad,1
174747802,1/9/2013,4,Viewed Ad,1
174771889,1/18/2013,16,Viewed Ad,1
174795921,1/23/2013,21,Viewed Ad,1
175027138,2/24/2013,18,Viewed Ad,1
175027138,2/28/2013,6,Viewed Ad,1
175051486,1/15/2013,14,Viewed Ad,1
175051486,2/21/2013,20,Viewed Ad,1
175105988,1/29/2013,15,Viewed Ad,1
175342463,3/5/2013,0,Viewed Ad,1
175546387,3/1/2013,12,Viewed Ad,1
175546387,1/3/2013,3,Viewed Ad,1
175608953,1/4/2013,22,Viewed Ad,1
175719679,3/8/2013,23,Viewed Ad,1
175734987,2/10/2013,23,Viewed Ad,1
176067236,2/19/2013,6,Viewed Ad,1
176160175,1/20/2013,13,Viewed Ad,1
176360544,1/15/2013,15,Viewed Ad,1
176392058,1/24/2013,3,Viewed Ad,1
176641804,1/30/2013,1,Viewed Ad,1
176724464,2/1/2013,17,Viewed Ad,1
176753093,2/2/2013,23,Viewed Ad,1
176753093,1/2/2013,2,Viewed Ad,1
176810284,1/16/2013,14,Viewed Ad,1
177011591,1/5/2013,6,Viewed Ad,1
177071063,1/22/2013,17,Viewed Ad,1
177248555,1/8/2013,5,Viewed Ad,1
177298347,1/28/2013,2,Viewed Ad,1
177457725,2/22/2013,6,Viewed Ad,1
177495576,1/5/2013,18,Viewed Ad,1
177632884,2/25/2013,5,Viewed Ad,1
177693327,2/5/2013,16,Viewed Ad,1
177693327,2/8/2013,18,Viewed Ad,1
177971014,3/3/2013,12,Viewed Ad,1
178136371,2/18/2013,8,Viewed Ad,1
178136371,1/30/2013,8,Viewed Ad,1
178555864,1/25/2013,14,Viewed Ad,1
178830410,3/1/2013,7,Viewed Ad,1
178862570,1/15/2013,15,Viewed Ad,1
179254517,2/22/2013,1,Viewed Ad,1
179498698,1/6/2013,11,Viewed Ad,1
179518617,3/9/2013,21,Viewed Ad,1
179518617,3/4/2013,1,Viewed Ad,1
180067401,1/27/2013,10,Viewed Ad,1
180273881,2/6/2013,5,Viewed Ad,1
180309180,2/14/2013,12,Viewed Ad,1
180499788,1/22/2013,15,Viewed Ad,1
180516613,1/25/2013,16,Viewed Ad,1
180771416,2/19/2013,11,Viewed Ad,1
180787623,3/8/2013,17,Viewed Ad,1
180787623,2/13/2013,9,Viewed Ad,1
180849225,1/2/2013,13,Viewed Ad,1
180876421,1/11/2013,4,Viewed Ad,1
180926838,2/18/2013,13,Viewed Ad,1
181114252,3/9/2013,13,Viewed Ad,1
181554759,1/4/2013,12,Viewed Ad,1
181840993,3/6/2013,4,Viewed Ad,1
181899418,3/9/2013,9,Viewed Ad,1
181900266,1/18/2013,17,Viewed Ad,1
182024861,2/11/2013,15,Viewed Ad,1
182065582,2/2/2013,15,Viewed Ad,1
182179739,1/20/2013,19,Viewed Ad,1
182217593,2/27/2013,4,Viewed Ad,1
182417785,1/4/2013,20,Viewed Ad,1
182618604,1/25/2013,22,Viewed Ad,1
182695432,1/13/2013,4,Viewed Ad,1
182722026,1/17/2013,8,Viewed Ad,1
182731134,2/15/2013,8,Viewed Ad,1
182872240,1/4/2013,17,Viewed Ad,1
183036294,2/2/2013,23,Viewed Ad,1
183201948,3/3/2013,9,Viewed Ad,1
183215036,1/28/2013,5,Viewed Ad,1
183414070,2/5/2013,2,Viewed Ad,1
183471363,1/14/2013,15,Viewed Ad,1
183499619,3/4/2013,10,Viewed Ad,1
183629652,3/1/2013,0,Viewed Ad,1
183814024,3/7/2013,9,Viewed Ad,1
183874220,1/29/2013,8,Viewed Ad,1
183874220,1/20/2013,21,Viewed Ad,1
183888334,3/4/2013,17,Viewed Ad,1
183956891,1/18/2013,10,Viewed Ad,1
184134420,2/18/2013,9,Viewed Ad,1
184287542,2/4/2013,13,Viewed Ad,1
184311550,1/3/2013,0,Viewed Ad,1
184311550,2/11/2013,1,Viewed Ad,1
184680238,1/20/2013,21,Viewed Ad,1
184752730,3/4/2013,2,Viewed Ad,1
184895741,1/12/2013,0,Viewed Ad,1
185236080,2/9/2013,17,Viewed Ad,1
185418869,3/2/2013,10,Viewed Ad,1
185581477,3/4/2013,21,Viewed Ad,1
185688373,1/24/2013,22,Viewed Ad,1
185773867,1/11/2013,10,Viewed Ad,1
185903858,2/7/2013,19,Viewed Ad,1
186003918,1/6/2013,12,Viewed Ad,1
186103460,1/23/2013,13,Viewed Ad,1
186397861,2/12/2013,10,Viewed Ad,1
186400125,1/10/2013,12,Viewed Ad,1
186400125,1/22/2013,11,Viewed Ad,1
186403617,1/8/2013,17,Viewed Ad,1
186422636,2/3/2013,12,Viewed Ad,1
186441126,1/9/2013,4,Viewed Ad,1
186466252,3/2/2013,7,Viewed Ad,1
186633938,1/12/2013,16,Viewed Ad,1
186660042,1/15/2013,21,Viewed Ad,1
186760718,3/9/2013,4,Viewed Ad,1
186890402,1/21/2013,6,Viewed Ad,1
186914958,3/2/2013,22,Viewed Ad,1
186948737,1/8/2013,13,Viewed Ad,1
186953660,3/4/2013,21,Viewed Ad,1
187034081,1/5/2013,22,Viewed Ad,1
187055555,3/7/2013,17,Viewed Ad,1
187100607,2/25/2013,6,Viewed Ad,1
187193875,1/8/2013,8,Viewed Ad,1
187309251,1/25/2013,16,Viewed Ad,1
187332284,2/16/2013,9,Viewed Ad,1
187382449,2/4/2013,3,Viewed Ad,1
187382449,2/5/2013,2,Viewed Ad,1
187403945,2/13/2013,5,Viewed Ad,1
187403945,3/9/2013,13,Viewed Ad,1
187487690,2/15/2013,17,Viewed Ad,1
187554196,2/12/2013,23,Viewed Ad,1
187554196,2/9/2013,22,Viewed Ad,1
187555648,3/4/2013,17,Viewed Ad,1
187676827,3/4/2013,22,Viewed Ad,1
187706881,2/11/2013,8,Viewed Ad,1
187824284,3/1/2013,20,Viewed Ad,1
187824284,1/17/2013,12,Viewed Ad,1
187824284,3/3/2013,19,Viewed Ad,1
188015424,1/30/2013,1,Viewed Ad,1
188067975,2/13/2013,6,Viewed Ad,1
188115666,2/7/2013,2,Viewed Ad,1
188129219,1/16/2013,15,Viewed Ad,1
188151176,3/6/2013,1,Viewed Ad,1
188564619,2/19/2013,4,Viewed Ad,1
188725346,1/18/2013,9,Viewed Ad,1
188755255,1/25/2013,13,Viewed Ad,1
188872514,3/4/2013,2,Viewed Ad,1
188892244,2/10/2013,7,Viewed Ad,1
188892244,3/9/2013,6,Viewed Ad,1
188967638,1/21/2013,18,Viewed Ad,1
189078748,3/2/2013,9,Viewed Ad,1
189123357,1/9/2013,6,Viewed Ad,1
189123357,2/5/2013,13,Viewed Ad,1
189216792,2/12/2013,14,Viewed Ad,1
189262469,1/4/2013,7,Viewed Ad,1
189262469,3/8/2013,16,Viewed Ad,1
189369823,2/14/2013,15,Viewed Ad,1
189387642,2/8/2013,9,Viewed Ad,1
189508419,1/4/2013,7,Viewed Ad,1
189783254,2/16/2013,14,Viewed Ad,1
189872588,2/15/2013,17,Viewed Ad,1
189904763,2/5/2013,4,Viewed Ad,1
189904763,1/31/2013,20,Viewed Ad,1
189993540,2/11/2013,11,Viewed Ad,1
190289027,2/14/2013,15,Viewed Ad,1
190289027,2/28/2013,18,Viewed Ad,1
190367442,2/8/2013,16,Viewed Ad,1
190665759,1/6/2013,5,Viewed Ad,1
190689702,1/20/2013,6,Viewed Ad,1
190779662,2/4/2013,0,Viewed Ad,1
190781994,2/1/2013,1,Viewed Ad,1
190836826,3/5/2013,19,Viewed Ad,1
191249537,1/17/2013,12,Viewed Ad,1
191323716,1/18/2013,5,Viewed Ad,1
191337399,1/9/2013,21,Viewed Ad,1
191464256,2/15/2013,14,Viewed Ad,1
191512132,2/20/2013,20,Viewed Ad,1
191705260,3/9/2013,14,Viewed Ad,1
191705260,1/30/2013,1,Viewed Ad,1
191715609,2/9/2013,8,Viewed Ad,1
191789305,1/12/2013,9,Viewed Ad,1
191789305,3/9/2013,15,Viewed Ad,1
191797804,3/6/2013,9,Viewed Ad,1
191999112,2/23/2013,10,Viewed Ad,1
191999112,2/7/2013,4,Viewed Ad,1
192088745,1/7/2013,9,Viewed Ad,1
192115567,2/25/2013,14,Viewed Ad,1
192343683,2/18/2013,20,Viewed Ad,1
192485589,1/6/2013,6,Viewed Ad,1
192575276,1/11/2013,20,Viewed Ad,1
192686818,2/19/2013,13,Viewed Ad,1
192777726,1/9/2013,19,Viewed Ad,1
192867856,1/31/2013,11,Viewed Ad,1
192998427,1/14/2013,13,Viewed Ad,1
193070175,2/19/2013,12,Viewed Ad,1
193111715,3/6/2013,1,Viewed Ad,1
193146925,3/8/2013,13,Viewed Ad,1
193289588,1/23/2013,3,Viewed Ad,1
193616944,3/8/2013,5,Viewed Ad,1
193616944,1/14/2013,1,Viewed Ad,1
193899739,2/19/2013,12,Viewed Ad,1
194006254,3/5/2013,3,Viewed Ad,1
194169690,1/28/2013,19,Viewed Ad,1
194177989,1/8/2013,10,Viewed Ad,1
194249701,1/17/2013,7,Viewed Ad,1
194358662,2/19/2013,23,Viewed Ad,1
194511697,2/17/2013,14,Viewed Ad,1
194567206,2/11/2013,3,Viewed Ad,1
194781729,2/27/2013,0,Viewed Ad,1
194842015,2/17/2013,5,Viewed Ad,1
194918589,1/22/2013,21,Viewed Ad,1
194918589,3/4/2013,22,Viewed Ad,1
194919906,2/14/2013,16,Viewed Ad,1
194934078,2/16/2013,0,Viewed Ad,1
194934078,3/8/2013,19,Viewed Ad,1
194971158,1/20/2013,0,Viewed Ad,1
194987402,2/5/2013,23,Viewed Ad,1
195226157,1/6/2013,1,Viewed Ad,1
195246948,2/14/2013,2,Viewed Ad,1
195322285,2/17/2013,5,Viewed Ad,1
195376079,1/3/2013,9,Viewed Ad,1
195438344,2/27/2013,10,Viewed Ad,1
195850637,1/27/2013,14,Viewed Ad,1
196003023,2/2/2013,8,Viewed Ad,1
196003023,1/26/2013,1,Viewed Ad,1
196003023,1/18/2013,14,Viewed Ad,1
196205986,1/12/2013,22,Viewed Ad,1
196252627,1/7/2013,16,Viewed Ad,1
196273143,1/2/2013,23,Viewed Ad,1
196284129,1/18/2013,8,Viewed Ad,1
196522530,1/3/2013,13,Viewed Ad,1
196522530,2/27/2013,14,Viewed Ad,1
196769706,1/25/2013,12,Viewed Ad,1
196777545,3/3/2013,17,Viewed Ad,1
197031640,1/16/2013,0,Viewed Ad,1
197615589,1/27/2013,1,Viewed Ad,1
197634859,1/13/2013,22,Viewed Ad,1
197679466,1/18/2013,22,Viewed Ad,1
197692090,2/3/2013,17,Viewed Ad,1
197836004,3/3/2013,1,Viewed Ad,1
198145304,1/30/2013,16,Viewed Ad,1
198375600,3/9/2013,0,Viewed Ad,1
198376790,1/23/2013,11,Viewed Ad,1
198510329,3/6/2013,2,Viewed Ad,1
198615550,1/29/2013,3,Viewed Ad,1
198782523,3/2/2013,16,Viewed Ad,1
198818067,1/3/2013,15,Viewed Ad,1
199038650,2/6/2013,23,Viewed Ad,1
199231260,2/13/2013,6,Viewed Ad,1
199415828,1/6/2013,21,Viewed Ad,1
199427666,1/22/2013,7,Viewed Ad,1
199490417,2/19/2013,15,Viewed Ad,1
199519727,1/19/2013,0,Viewed Ad,1
199612083,3/3/2013,21,Viewed Ad,1
199612083,3/6/2013,1,Viewed Ad,1
199733603,2/24/2013,15,Viewed Ad,1
199817790,2/10/2013,18,Viewed Ad,1
199817790,3/9/2013,7,Viewed Ad,1
199889252,1/30/2013,7,Viewed Ad,1
199902965,1/7/2013,22,Viewed Ad,1
200027993,1/24/2013,5,Viewed Ad,1
200161405,1/31/2013,18,Viewed Ad,1
