Dummy;Class;Component #;Support;CPM;Measure;Prior_Measure;Measure_Direction;Measure_Desc;RPM;Prior_Measure_predicted;Maintenance_Required?;Maintenance_Item;Metric_desc;Count
66;5;13;4;0;14.5;9;av;NF_Ay;3000;3.36187;Soon;Mount;No_Fltr_Amplitude_Vertical;1
66;5;14;4;0;18;5;vo;NF_Vx;3000;3.90013;Soon;Mount;No_Fltr_Velocity_Axial;1
66;5;15;4;0;2.6;1.8;vv;NF_Vy;3000;2.72278;Soon;Mount;No_Fltr_Velocity_Vertical;1
66;5;16;2;6000;2.1;2.3;io;F_Vx;3000;1.05202;Soon;Mount;Fltr_Velocity_Horizontal;1
66;5;20;2;3000;0.9;0.45;io;F_Vx;3000;1.01834;Soon;Mount;Fltr_Velocity_Horizontal;1
66;5;22;3;3000;20;6;io;F_Vx;3000;1.20238;Soon;Mount;Fltr_Velocity_Horizontal;1
66;5;25;4;6000;0.8;0.6;io;F_Vx;3000;1.01021;Soon;Mount;Fltr_Velocity_Horizontal;1
66;5;27;3;6000;1.35;1;io;F_Vx;3000;1.01709;Soon;Mount;Fltr_Velocity_Horizontal;1
66;5;30;4;3000;16;4.8;io;F_Vx;3000;1.20238;Soon;Mount;Fltr_Velocity_Horizontal;1
67;5;0;1;0;7;0;ao;NF_Ax;3000;1.12147;Soon;Mount;No_Fltr_Amplitude_Horizontal;1
67;5;2;2;0;11.5;0;ao;NF_Ax;3000;1.18368;Soon;Mount;No_Fltr_Amplitude_Horizontal;1
67;5;6;3;0;64;0;ao;NF_Ax;3000;1.25461;Soon;Mount;No_Fltr_Amplitude_Horizontal;1
67;5;8;4;0;70;0;ao;NF_Ax;3000;1.25461;Soon;Mount;No_Fltr_Amplitude_Horizontal;1
68;5;0;1;0;25;0;ao;NF_Ax;3000;1.36568;Soon;Mount;No_Fltr_Amplitude_Horizontal;1
68;5;4;2;0;11.5;0;ao;NF_Ax;3000;1.04104;Soon;Mount;No_Fltr_Amplitude_Horizontal;1
68;5;10;3;0;265;0;ao;NF_Ax;3000;1.31495;Soon;Mount;No_Fltr_Amplitude_Horizontal;1
68;5;11;3;0;145;0;av;NF_Ay;3000;1.37615;Soon;Mount;No_Fltr_Amplitude_Vertical;1
68;5;16;4;0;220;0;ao;NF_Ax;3000;1.31495;Soon;Mount;No_Fltr_Amplitude_Horizontal;1
68;5;17;4;0;110;0;av;NF_Ay;3000;1.37615;Soon;Mount;No_Fltr_Amplitude_Vertical;1
69;5;0;1;0;10;10.5;ao;NF_Ax;3000;2.58924;Soon;Mount;No_Fltr_Amplitude_Horizontal;1
69;5;1;1;0;1.5;1.75;vo;NF_Vx;3000;2.00997;Soon;Mount;No_Fltr_Velocity_Axial;1
69;5;2;2;0;24.5;10.5;ao;NF_Ax;3000;2.77168;Soon;Mount;No_Fltr_Amplitude_Horizontal;1
69;5;3;2;0;130;6.5;av;NF_Ay;3000;2.78215;Soon;Mount;No_Fltr_Amplitude_Vertical;1
69;5;4;2;0;210;12;aa;NF_Az;3000;3.87515;Soon;Bearing;No_Fltr_Amplitude_Axial;1
69;5;5;2;0;5;1.85;vo;NF_Vx;3000;1.35104;Soon;Mount;No_Fltr_Velocity_Axial;1
69;5;6;2;0;19.5;1.05;vv;NF_Vy;3000;1.11201;Soon;Mount;No_Fltr_Velocity_Vertical;1
71;5;6;3;0;120;0;ao;NF_Ax;1500;1.89074;Soon;Mount;No_Fltr_Amplitude_Horizontal;1
72;1;5;3;0;120;0;av;NF_Ay;3000;1.22398;Soon;Mount;No_Fltr_Amplitude_Vertical;1
72;1;10;4;0;45;0;ao;NF_Ax;3000;1.0889;Soon;Mount;No_Fltr_Amplitude_Horizontal;1
74;6;4;3;0;21;0;ao;NF_Ax;1000;1.1275;Soon;Mount;No_Fltr_Amplitude_Horizontal;1
78;6;4;3;0;19;0;ao;NF_Ax;1500;1.1275;Soon;Mount;No_Fltr_Amplitude_Horizontal;1
79;6;12;1;0;21;0;ao;NF_Ax;1500;1.09592;Soon;Mount;No_Fltr_Amplitude_Horizontal;1
80;6;4;3;0;11;0;ao;NF_Ax;1500;1.06243;Soon;Mount;No_Fltr_Amplitude_Horizontal;1
82;1;4;3;0;65;0;ao;NF_Ax;3000;1.0889;Soon;Mount;No_Fltr_Amplitude_Horizontal;1
82;1;5;3;0;22.5;0;av;NF_Ay;3000;1.07638;Soon;Mount;No_Fltr_Amplitude_Vertical;1
82;1;8;4;0;27.5;0;ao;NF_Ax;3000;1.0889;Soon;Mount;No_Fltr_Amplitude_Horizontal;1
83;1;4;3;0;50;0;ao;NF_Ax;3000;1.0889;Soon;Mount;No_Fltr_Amplitude_Horizontal;1
83;1;5;3;0;42.5;0;av;NF_Ay;3000;1.09186;Soon;Mount;No_Fltr_Amplitude_Vertical;1
83;1;10;1;0;604;0;ao;NF_Ax;3000;1.56306;Soon;Mount;No_Fltr_Amplitude_Horizontal;1
83;1;12;4;0;45;0;ao;NF_Ax;3000;1.0889;Soon;Mount;No_Fltr_Amplitude_Horizontal;1
83;1;13;4;0;21;0;av;NF_Ay;3000;1.07638;Soon;Mount;No_Fltr_Amplitude_Vertical;1
85;6;0;2;0;9.5;0;ao;NF_Ax;1000;1.00891;Soon;Mount;No_Fltr_Amplitude_Horizontal;1
87;6;10;3;0;13;0;ao;NF_Ax;1500;1.1275;Soon;Mount;No_Fltr_Amplitude_Horizontal;1
88;6;4;3;0;11;0;ao;NF_Ax;1500;1.06243;Soon;Mount;No_Fltr_Amplitude_Horizontal;1
89;6;4;2;0;11;0;ao;NF_Ax;1000;1.03085;Soon;Mount;No_Fltr_Amplitude_Horizontal;1
92;1;0;2;0;45;4.5;ao;NF_Ax;3000;5.50282;Yes;Mount;No_Fltr_Amplitude_Horizontal;1
92;1;1;2;0;32.5;4.5;aa;NF_Az;3000;2.70082;Soon;Bearing;No_Fltr_Amplitude_Axial;1
92;1;2;2;0;18;1.4;vo;NF_Vx;3000;1.87936;Soon;Mount;No_Fltr_Velocity_Axial;1
92;1;3;2;0;13;0.7;va;NF_Vz;3000;1.24826;Soon;Bearing;No_Fltr_Velocity_Axial;1
92;1;4;1;0;12.5;5;ao;NF_Ax;3000;4.40749;Soon;Mount;No_Fltr_Amplitude_Horizontal;1
92;1;5;1;0;18;4.5;av;NF_Ay;3000;2.20198;Soon;Mount;No_Fltr_Amplitude_Vertical;1
92;1;6;1;0;7.5;1.45;vo;NF_Vx;3000;1.87877;Soon;Mount;No_Fltr_Velocity_Axial;1
92;1;7;1;0;11;0.9;vv;NF_Vy;3000;1.62163;Soon;Mount;No_Fltr_Velocity_Vertical;1
92;1;8;4;0;28;19;ao;NF_Ax;3000;6.2949;Yes;Mount;No_Fltr_Amplitude_Horizontal;1
92;1;9;4;0;6;3.25;vo;NF_Vx;3000;2.67086;Soon;Mount;No_Fltr_Velocity_Axial;1
92;1;10;3;0;65;19;ao;NF_Ax;3000;6.2949;Yes;Mount;No_Fltr_Amplitude_Horizontal;1
92;1;11;3;0;42;16;av;NF_Ay;3000;3.92287;Soon;Mount;No_Fltr_Amplitude_Vertical;1
92;1;12;3;0;12;4;vo;NF_Vx;3000;2.86895;Soon;Mount;No_Fltr_Velocity_Axial;1
92;1;13;3;0;14;3.5;vv;NF_Vy;3000;2.3894;Soon;Mount;No_Fltr_Velocity_Vertical;1
92;1;20;4;6000;5;1.75;io;F_Vx;3000;1.03618;Soon;Mount;Fltr_Velocity_Horizontal;1
94;6;0;2;0;14;0;ao;NF_Ax;1500;1.23857;Soon;Mount;No_Fltr_Amplitude_Horizontal;1
94;6;6;3;0;18;0;ao;NF_Ax;1500;1.1275;Soon;Mount;No_Fltr_Amplitude_Horizontal;1
102;1;7;3;0;140;0;av;NF_Ay;3000;1.22398;Soon;Mount;No_Fltr_Amplitude_Vertical;1
104;1;0;2;0;19;0;ao;NF_Ax;1500;1.21496;Soon;Mount;No_Fltr_Amplitude_Horizontal;1
104;1;1;2;0;24;0;av;NF_Ay;1500;1.19368;Soon;Mount;No_Fltr_Amplitude_Vertical;1
104;1;6;3;0;120;0;ao;NF_Ax;1500;1.60841;Soon;Mount;No_Fltr_Amplitude_Horizontal;1
104;1;7;3;0;80;0;av;NF_Ay;1500;1.19368;Soon;Mount;No_Fltr_Amplitude_Vertical;1
104;1;15;4;0;55;0;av;NF_Ay;1500;1.19368;Soon;Mount;No_Fltr_Amplitude_Vertical;1
108;1;8;3;0;105;0;ao;NF_Ax;3000;1.69223;Soon;Mount;No_Fltr_Amplitude_Horizontal;1
111;1;14;3;0;130;0;ao;NF_Ax;3000;1.69223;Soon;Mount;No_Fltr_Amplitude_Horizontal;1
111;1;15;3;0;100;0;av;NF_Ay;3000;1.22398;Soon;Mount;No_Fltr_Amplitude_Vertical;1
115;1;1;2;0;160;0;av;NF_Ay;3000;1.22398;Soon;Mount;No_Fltr_Amplitude_Vertical;1
117;1;0;1;0;7.5;11;ao;NF_Ax;3000;7.54695;Yes;Mount;No_Fltr_Amplitude_Horizontal;1
117;1;1;1;0;11;0;av;NF_Ay;3000;2.35594;Soon;Mount;No_Fltr_Amplitude_Vertical;1
117;1;2;1;0;2.5;2.3;vo;NF_Vx;3000;2.365;Soon;Mount;No_Fltr_Velocity_Axial;1
117;1;3;1;0;1.9;0;vv;NF_Vy;3000;1.09084;Soon;Mount;No_Fltr_Velocity_Vertical;1
117;1;4;2;0;14;9;ao;NF_Ax;3000;6.89338;Yes;Mount;No_Fltr_Amplitude_Horizontal;1
117;1;5;2;0;20;4.5;av;NF_Ay;3000;2.35594;Soon;Mount;No_Fltr_Amplitude_Vertical;1
117;1;6;2;0;35;7.5;aa;NF_Az;3000;5.43818;Yes;Bearing;No_Fltr_Amplitude_Axial;1
117;1;7;2;0;2.75;2.1;vo;NF_Vx;3000;2.37717;Soon;Mount;No_Fltr_Velocity_Axial;1
117;1;8;2;0;3.25;1.1;vv;NF_Vy;3000;1.09965;Soon;Mount;No_Fltr_Velocity_Vertical;1
117;1;9;2;0;6;2;va;NF_Vz;3000;1.55406;Soon;Bearing;No_Fltr_Velocity_Axial;1
117;1;10;4;0;26;14;ao;NF_Ax;3000;7.80005;Yes;Mount;No_Fltr_Amplitude_Horizontal;1
117;1;11;4;0;11;0;av;NF_Ay;3000;2.17811;Soon;Mount;No_Fltr_Amplitude_Vertical;1
117;1;12;4;0;4.5;2.6;vo;NF_Vx;3000;2.7478;Soon;Mount;No_Fltr_Velocity_Axial;1
117;1;13;4;0;3.4;0;vv;NF_Vy;3000;1.43911;Soon;Mount;No_Fltr_Velocity_Vertical;1
117;1;14;3;0;42;23;ao;NF_Ax;3000;8.01668;Yes;Mount;No_Fltr_Amplitude_Horizontal;1
117;1;15;3;0;21;0;av;NF_Ay;3000;2.68918;Soon;Mount;No_Fltr_Amplitude_Vertical;1
117;1;16;3;0;10;5;aa;NF_Az;3000;4.38315;Soon;Bearing;No_Fltr_Amplitude_Axial;1
117;1;17;3;0;11;6.75;vo;NF_Vx;3000;3.449;Soon;Mount;No_Fltr_Velocity_Axial;1
117;1;18;3;0;6;0;vv;NF_Vy;3000;1.40397;Soon;Mount;No_Fltr_Velocity_Vertical;1
117;1;19;3;0;1.9;1.7;va;NF_Vz;3000;1.86349;Soon;Bearing;No_Fltr_Velocity_Axial;1
118;1;0;3;0;38;0;ao;NF_Ax;1500;2.18922;Soon;Mount;No_Fltr_Amplitude_Horizontal;1
118;1;1;3;0;20;0;av;NF_Ay;1500;1.81794;Soon;Mount;No_Fltr_Amplitude_Vertical;1
118;1;4;4;0;24;0;ao;NF_Ax;1500;2.18922;Soon;Mount;No_Fltr_Amplitude_Horizontal;1
118;1;5;4;0;14;0;aa;NF_Az;1500;3.46209;Soon;Bearing;No_Fltr_Amplitude_Axial;1
118;1;8;1;0;34;0;ao;NF_Ax;1500;2.18922;Soon;Mount;No_Fltr_Amplitude_Horizontal;1
118;1;9;1;0;55;0;av;NF_Ay;1500;2.42601;Soon;Mount;No_Fltr_Amplitude_Vertical;1
118;1;12;2;0;57.5;0;ao;NF_Ax;1500;2.79729;Soon;Mount;No_Fltr_Amplitude_Horizontal;1
118;1;13;2;0;65;0;aa;NF_Az;1500;4.65015;Soon;Bearing;No_Fltr_Amplitude_Axial;1
118;1;14;2;0;8.2;0;vo;NF_Vx;1500;1.00926;Soon;Mount;No_Fltr_Velocity_Axial;1
119;1;0;1;0;16.5;11;ao;NF_Ax;3000;7.68136;Yes;Mount;No_Fltr_Amplitude_Horizontal;1
119;1;1;1;0;30;0;av;NF_Ay;3000;2.53175;Soon;Mount;No_Fltr_Amplitude_Vertical;1
119;1;2;1;0;3.75;2.3;vo;NF_Vx;3000;2.547;Soon;Mount;No_Fltr_Velocity_Axial;1
119;1;3;1;0;5.25;0;vv;NF_Vy;3000;1.51067;Soon;Mount;No_Fltr_Velocity_Vertical;1
119;1;4;2;0;32;9;ao;NF_Ax;3000;7.25119;Yes;Mount;No_Fltr_Amplitude_Horizontal;1
119;1;5;2;0;40;4.5;av;NF_Ay;3000;2.54723;Soon;Mount;No_Fltr_Amplitude_Vertical;1
119;1;6;2;0;75;7.5;aa;NF_Az;3000;6.22206;Yes;Bearing;No_Fltr_Amplitude_Axial;1
119;1;7;2;0;5.75;2.1;vo;NF_Vx;3000;2.55916;Soon;Mount;No_Fltr_Velocity_Axial;1
119;1;8;2;0;6.25;1.1;vv;NF_Vy;3000;1.52284;Soon;Mount;No_Fltr_Velocity_Vertical;1
119;1;9;2;0;12;2;va;NF_Vz;3000;2.28444;Soon;Bearing;No_Fltr_Velocity_Axial;1
119;1;10;4;0;6;14;ao;NF_Ax;3000;7.84158;Yes;Mount;No_Fltr_Amplitude_Horizontal;1
119;1;11;4;0;1.4;2.6;vo;NF_Vx;3000;2.28728;Soon;Mount;No_Fltr_Velocity_Axial;1
119;1;12;3;0;9;23;ao;NF_Ax;3000;7.30573;Yes;Mount;No_Fltr_Amplitude_Horizontal;1
119;1;13;3;0;13;5;aa;NF_Az;3000;4.51756;Soon;Bearing;No_Fltr_Amplitude_Axial;1
119;1;14;3;0;4.2;6.75;vo;NF_Vx;3000;3.19357;Soon;Mount;No_Fltr_Velocity_Axial;1
119;1;15;3;0;2.1;1.7;va;NF_Vz;3000;2.30343;Soon;Bearing;No_Fltr_Velocity_Axial;1
120;1;0;2;0;23.5;9;ao;NF_Ax;3000;7.86336;Yes;Mount;No_Fltr_Amplitude_Horizontal;1
120;1;1;2;0;22;4.5;av;NF_Ay;3000;2.53175;Soon;Mount;No_Fltr_Amplitude_Vertical;1
120;1;2;2;0;32;7.5;aa;NF_Az;3000;4.76433;Soon;Bearing;No_Fltr_Amplitude_Axial;1
120;1;3;2;0;5;2.1;vo;NF_Vx;3000;2.6745;Soon;Mount;No_Fltr_Velocity_Axial;1
120;1;4;2;0;3.8;1.1;vv;NF_Vy;3000;1.52742;Soon;Mount;No_Fltr_Velocity_Vertical;1
120;1;5;2;0;6.4;2;va;NF_Vz;3000;1.98183;Soon;Bearing;No_Fltr_Velocity_Axial;1
120;1;6;3;0;46;23;ao;NF_Ax;3000;8.70892;Yes;Mount;No_Fltr_Amplitude_Horizontal;1
120;1;7;3;0;9;5;aa;NF_Az;3000;4.0998;Soon;Bearing;No_Fltr_Amplitude_Axial;1
120;1;8;3;0;12;6.75;vo;NF_Vx;3000;3.43707;Soon;Mount;No_Fltr_Velocity_Axial;1
120;1;9;3;0;2.6;1.7;va;NF_Vz;3000;1.98236;Soon;Bearing;No_Fltr_Velocity_Axial;1
120;1;10;1;0;15;11;ao;NF_Ax;3000;7.79386;Yes;Mount;No_Fltr_Amplitude_Horizontal;1
120;1;11;1;0;4.75;2.3;vo;NF_Vx;3000;2.49666;Soon;Mount;No_Fltr_Velocity_Axial;1
120;1;12;4;0;30;14;ao;NF_Ax;3000;7.58443;Yes;Mount;No_Fltr_Amplitude_Horizontal;1
120;1;13;4;0;4.6;2.6;vo;NF_Vx;3000;2.9944;Soon;Mount;No_Fltr_Velocity_Axial;1
121;1;0;1;0;15;6.5;ao;NF_Ax;3000;7.68136;Yes;Mount;No_Fltr_Amplitude_Horizontal;1
121;1;1;1;0;2.8;2.2;vo;NF_Vx;3000;3.2396;Soon;Mount;No_Fltr_Velocity_Axial;1
121;1;2;2;0;21;11;ao;NF_Ax;3000;7.86586;Yes;Mount;No_Fltr_Amplitude_Horizontal;1
121;1;3;2;0;62;26;aa;NF_Az;3000;7.04331;Yes;Bearing;No_Fltr_Amplitude_Axial;1
121;1;4;2;0;3.6;3.4;vo;NF_Vx;3000;3.28916;Soon;Mount;No_Fltr_Velocity_Axial;1
121;1;5;2;0;10;4.4;va;NF_Vz;3000;2.79025;Soon;Bearing;No_Fltr_Velocity_Axial;1
121;1;6;4;0;42;9;ao;NF_Ax;3000;8.70892;Yes;Mount;No_Fltr_Amplitude_Horizontal;1
121;1;7;4;0;6.6;1.6;vo;NF_Vx;3000;2.67333;Soon;Mount;No_Fltr_Velocity_Axial;1
121;1;8;3;0;76;10.5;ao;NF_Ax;3000;7.87142;Yes;Mount;No_Fltr_Amplitude_Horizontal;1
121;1;9;3;0;22;4.5;aa;NF_Az;3000;5.25274;Yes;Bearing;No_Fltr_Amplitude_Axial;1
121;1;10;3;0;13;3;vo;NF_Vx;3000;3.83957;Soon;Mount;No_Fltr_Velocity_Axial;1
121;1;11;3;0;3.6;1;va;NF_Vz;3000;1.804;Soon;Bearing;No_Fltr_Velocity_Axial;1
121;1;17;3;3000;11;1.4;io;F_Vx;3000;1.11504;Soon;Mount;Fltr_Velocity_Horizontal;1
122;1;5;2;0;120;0;av;NF_Ay;3000;1.54797;Soon;Mount;No_Fltr_Amplitude_Vertical;1
122;1;11;4;0;65;0;av;NF_Ay;3000;1.22013;Soon;Mount;No_Fltr_Amplitude_Vertical;1
122;1;15;3;0;120;0;av;NF_Ay;3000;1.54797;Soon;Mount;No_Fltr_Amplitude_Vertical;1
123;1;1;2;0;220;0;aa;NF_Az;3000;1.51228;Soon;Bearing;No_Fltr_Amplitude_Axial;1
125;1;15;3;0;75;0;av;NF_Ay;3000;1.22013;Soon;Mount;No_Fltr_Amplitude_Vertical;1
126;1;5;2;0;31;0;av;NF_Ay;3000;1.5868;Soon;Mount;No_Fltr_Amplitude_Vertical;1
127;1;0;2;0;120;9.5;ao;NF_Ax;1000;3.25478;Soon;Mount;No_Fltr_Amplitude_Horizontal;1
127;1;1;2;0;100;11;av;NF_Ay;1000;3.33827;Soon;Mount;No_Fltr_Amplitude_Vertical;1
127;1;2;2;0;42;5.5;aa;NF_Az;1000;1.31809;Soon;Bearing;No_Fltr_Amplitude_Axial;1
127;1;6;1;0;17.5;3;ao;NF_Ax;1000;1.70016;Soon;Mount;No_Fltr_Amplitude_Horizontal;1
127;1;7;1;0;28;4.5;av;NF_Ay;1000;2.1771;Soon;Mount;No_Fltr_Amplitude_Vertical;1
127;1;10;3;0;50;0;ao;NF_Ax;1000;1.24323;Soon;Mount;No_Fltr_Amplitude_Horizontal;1
127;1;11;3;0;60;0;av;NF_Ay;1000;2.1771;Soon;Mount;No_Fltr_Amplitude_Vertical;1
128;4;1;2;0;140;0;av;NF_Ay;3000;1.22362;Soon;Mount;No_Fltr_Amplitude_Vertical;1
128;4;7;1;0;160;0;av;NF_Ay;3000;1.22362;Soon;Mount;No_Fltr_Amplitude_Vertical;1
130;1;0;2;0;14.5;0;ao;NF_Ax;1500;1.22956;Soon;Mount;No_Fltr_Amplitude_Horizontal;1
130;1;1;2;0;54;0;av;NF_Ay;1500;1.18984;Soon;Mount;No_Fltr_Amplitude_Vertical;1
130;1;7;1;0;14.5;0;av;NF_Ay;1500;1.18984;Soon;Mount;No_Fltr_Amplitude_Vertical;1
130;1;10;3;0;15;0;ao;NF_Ax;1500;1.22956;Soon;Mount;No_Fltr_Amplitude_Horizontal;1
130;1;11;3;0;45;0;av;NF_Ay;1500;1.18984;Soon;Mount;No_Fltr_Amplitude_Vertical;1
133;1;1;1;0;14.5;0;av;NF_Ay;1500;1.18984;Soon;Mount;No_Fltr_Amplitude_Vertical;1
133;1;4;2;0;14.5;0;ao;NF_Ax;1500;1.22956;Soon;Mount;No_Fltr_Amplitude_Horizontal;1
133;1;5;2;0;54;0;av;NF_Ay;1500;1.18984;Soon;Mount;No_Fltr_Amplitude_Vertical;1
133;1;10;3;0;15;0;ao;NF_Ax;1500;1.22956;Soon;Mount;No_Fltr_Amplitude_Horizontal;1
133;1;11;3;0;45;0;av;NF_Ay;1500;1.18984;Soon;Mount;No_Fltr_Amplitude_Vertical;1
137;1;0;1;0;24;12.5;ao;NF_Ax;3000;9.70941;Yes;Mount;No_Fltr_Amplitude_Horizontal;1
137;1;1;1;0;135;20;av;NF_Ay;3000;12.21143;Yes;Mount;No_Fltr_Amplitude_Vertical;1
137;1;2;1;0;4.3;4.75;vo;NF_Vx;3000;5.24747;Yes;Mount;No_Fltr_Velocity_Axial;1
137;1;3;1;0;19;3.75;vv;NF_Vy;3000;5.13297;Yes;Mount;No_Fltr_Velocity_Vertical;1
137;1;4;2;0;40;17.5;ao;NF_Ax;3000;11.81934;Yes;Mount;No_Fltr_Amplitude_Horizontal;1
137;1;5;2;0;165;30;av;NF_Ay;3000;12.21143;Yes;Mount;No_Fltr_Amplitude_Vertical;1
137;1;6;2;0;170;26;aa;NF_Az;3000;9.81876;Yes;Bearing;No_Fltr_Amplitude_Axial;1
137;1;7;2;0;6.3;5.25;vo;NF_Vx;3000;4.523;Soon;Mount;No_Fltr_Velocity_Axial;1
137;1;8;2;0;26.5;5;vv;NF_Vy;3000;4.36582;Soon;Mount;No_Fltr_Velocity_Vertical;1
137;1;9;2;0;26.5;4.25;va;NF_Vz;3000;3.74121;Soon;Bearing;No_Fltr_Velocity_Axial;1
137;1;10;3;0;90;12.5;ao;NF_Ax;3000;11.78857;Yes;Mount;No_Fltr_Amplitude_Horizontal;1
137;1;11;3;0;100;19;av;NF_Ay;3000;11.44429;Yes;Mount;No_Fltr_Amplitude_Vertical;1
137;1;12;3;0;14;8.5;vo;NF_Vx;3000;4.62559;Soon;Mount;No_Fltr_Velocity_Axial;1
137;1;13;3;0;18;6.5;vv;NF_Vy;3000;4.70082;Soon;Mount;No_Fltr_Velocity_Vertical;1
137;1;14;4;0;74;25;ao;NF_Ax;3000;12.34886;Yes;Mount;No_Fltr_Amplitude_Horizontal;1
137;1;15;4;0;31;15;av;NF_Ay;3000;11.70762;Yes;Mount;No_Fltr_Amplitude_Vertical;1
137;1;16;4;0;26;25;aa;NF_Az;3000;8.44669;Yes;Bearing;No_Fltr_Amplitude_Axial;1
137;1;17;4;0;11.5;8;vo;NF_Vx;3000;4.91559;Soon;Mount;No_Fltr_Velocity_Axial;1
137;1;18;4;0;6;8;vv;NF_Vy;3000;4.91806;Soon;Mount;No_Fltr_Velocity_Vertical;1
137;1;19;4;0;5.5;9.5;va;NF_Vz;3000;4.64922;Soon;Bearing;No_Fltr_Velocity_Axial;1
137;1;20;1;6000;2.25;3.25;io;F_Vx;3000;1.38726;Soon;Mount;Fltr_Velocity_Horizontal;1
137;1;21;1;6000;2;1.25;iv;F_Vy;3000;1.22979;Soon;Mount;Fltr_Velocity_Vertical;1
137;1;28;4;3000;11;2.5;io;F_Vx;3000;1.5037;Soon;Mount;Fltr_Velocity_Horizontal;1
137;1;29;4;3000;4.3;1;iv;F_Vy;3000;1.22979;Soon;Mount;Fltr_Velocity_Vertical;1
137;1;30;4;3000;3;0;ia;F_Vz;3000;1.04821;Soon;Bearing;Fltr_Velocity_Axial;1
137;1;31;4;6000;1.85;1.5;io;F_Vx;3000;1.34608;Soon;Mount;Fltr_Velocity_Horizontal;1
137;1;32;4;6000;2.25;3;iv;F_Vy;3000;1.22979;Soon;Mount;Fltr_Velocity_Vertical;1
137;1;33;4;6000;3.5;7;ia;F_Vz;3000;1.04821;Soon;Bearing;Fltr_Velocity_Axial;1
137;1;50;1;3000;2.8;1.05;io;F_Vx;3000;1.13543;Soon;Mount;Fltr_Velocity_Horizontal;1
137;1;51;1;3000;17;3.75;iv;F_Vy;3000;1.58449;Soon;Mount;Fltr_Velocity_Vertical;1
137;1;52;2;3000;5.4;1.25;io;F_Vx;3000;1.1248;Soon;Mount;Fltr_Velocity_Horizontal;1
137;1;53;2;3000;24.5;3.25;iv;F_Vy;3000;1.58162;Soon;Mount;Fltr_Velocity_Vertical;1
137;1;54;2;3000;24.5;3.75;ia;F_Vz;3000;1.43652;Soon;Bearing;Fltr_Velocity_Axial;1
137;1;57;2;6000;1.8;3.75;io;F_Vx;3000;1.36936;Soon;Mount;Fltr_Velocity_Horizontal;1
137;1;58;2;6000;1.45;1.75;iv;F_Vy;3000;1.25594;Soon;Mount;Fltr_Velocity_Vertical;1
137;1;59;2;6000;1.05;0.75;ia;F_Vz;3000;1.04173;Soon;Bearing;Fltr_Velocity_Axial;1
137;1;67;3;3000;13.5;0.6;io;F_Vx;3000;1.5037;Soon;Mount;Fltr_Velocity_Horizontal;1
137;1;68;3;3000;15;1.75;iv;F_Vy;3000;1.61949;Soon;Mount;Fltr_Velocity_Vertical;1
137;1;69;3;6000;1.7;1.75;io;F_Vx;3000;1.36936;Soon;Mount;Fltr_Velocity_Horizontal;1
137;1;70;3;6000;1.95;2.5;iv;F_Vy;3000;1.29382;Soon;Mount;Fltr_Velocity_Vertical;1
138;1;0;2;0;27;11;ao;NF_Ax;1500;6.7477;Yes;Mount;No_Fltr_Amplitude_Horizontal;1
138;1;1;2;0;29;13;av;NF_Ay;1500;6.91566;Yes;Mount;No_Fltr_Amplitude_Vertical;1
138;1;2;2;0;15;5.5;aa;NF_Az;1500;4.23109;Soon;Bearing;No_Fltr_Amplitude_Axial;1
138;1;3;2;0;4.8;1.6;vo;NF_Vx;1500;2.11427;Soon;Mount;No_Fltr_Velocity_Axial;1
138;1;4;2;0;2.9;1.45;vv;NF_Vy;1500;2.433;Soon;Mount;No_Fltr_Velocity_Vertical;1
138;1;5;2;0;2;0.95;va;NF_Vz;1500;1.57962;Soon;Bearing;No_Fltr_Velocity_Axial;1
138;1;6;3;0;50;19;ao;NF_Ax;1500;11.27937;Yes;Mount;No_Fltr_Amplitude_Horizontal;1
138;1;7;3;0;55;21;av;NF_Ay;1500;10.87232;Yes;Mount;No_Fltr_Amplitude_Vertical;1
138;1;8;3;0;6.4;3.2;vo;NF_Vx;1500;1.93664;Soon;Mount;No_Fltr_Velocity_Axial;1
138;1;9;3;0;8;5.6;vv;NF_Vy;1500;2.92668;Soon;Mount;No_Fltr_Velocity_Vertical;1
138;1;10;1;0;6;3.5;ao;NF_Ax;1500;4.96695;Soon;Mount;No_Fltr_Amplitude_Horizontal;1
138;1;11;1;0;8.5;3.5;av;NF_Ay;1500;6.13494;Yes;Mount;No_Fltr_Amplitude_Vertical;1
138;1;12;1;0;3.2;1.1;vo;NF_Vx;1500;1.55763;Soon;Mount;No_Fltr_Velocity_Axial;1
138;1;13;1;0;1.5;0.7;vv;NF_Vy;1500;1.89547;Soon;Mount;No_Fltr_Velocity_Vertical;1
138;1;14;4;0;4.5;6.5;ao;NF_Ax;1500;4.66373;Soon;Mount;No_Fltr_Amplitude_Horizontal;1
138;1;15;4;0;14.5;9;av;NF_Ay;1500;6.4789;Yes;Mount;No_Fltr_Amplitude_Vertical;1
138;1;16;4;0;15;6.5;aa;NF_Az;1500;4.00592;Soon;Bearing;No_Fltr_Amplitude_Axial;1
138;1;17;4;0;1.8;1.3;vo;NF_Vx;1500;1.53819;Soon;Mount;No_Fltr_Velocity_Axial;1
138;1;18;4;0;3.8;4.25;vv;NF_Vy;1500;2.79933;Soon;Mount;No_Fltr_Velocity_Vertical;1
138;1;19;4;0;1.2;0.7;va;NF_Vz;1500;1.28423;Soon;Bearing;No_Fltr_Velocity_Axial;1
